,pair_1,pair_2,ibd_frac,ibd_min_node,ibd_max_node,ibd_nsegments
184,2,118,0.033713,256762,256762,1
185,2,142,0.025899,167930,167930,1
186,2,152,0.037505,275016,275016,1
187,2,191,0.006228,273825,273825,1
188,2,201,0.062314,332352,332352,1
189,2,204,0.010276,253411,253411,1
190,2,215,0.029053,110535,110535,1
191,2,233,0.045359,332352,332352,1
192,2,236,0.068442,199630,199630,1
193,2,256,0.033266,354418,354418,1
194,2,259,0.011735,304502,304502,1
195,2,277,0.009596,253411,253411,1
196,2,290,0.02836,332352,332352,1
197,2,294,0.031646,296379,296379,1
198,2,360,0.00828,299833,299833,1
199,2,378,0.008908,345140,345140,1
200,2,397,0.031646,296379,296379,1
201,2,447,0.140382,125064,125065,3
202,2,457,0.004614,358351,358351,1
203,2,470,0.058418,318428,318428,1
204,2,491,0.051507,125065,125065,1
205,2,507,0.056593,199630,199630,1
206,2,514,0.009796,289146,289146,1
207,2,536,0.027513,332352,332352,1
208,2,543,0.025616,357081,357081,1
209,2,552,0.034921,270242,270242,1
210,2,569,0.00828,299833,299833,1
211,2,594,0.004614,358351,358351,1
212,2,610,0.005948,359363,359363,1
213,2,619,0.062571,110535,110535,1
214,2,639,0.033713,100463,100463,1
215,2,651,0.177969,125065,125065,1
216,2,658,0.062314,332352,332352,1
217,2,677,0.018812,346818,346818,1
218,2,681,0.036776,186463,186463,1
219,2,718,0.045359,332352,332352,1
220,2,737,0.058061,188530,188530,1
221,2,756,0.006228,273825,273825,1
222,2,770,0.065336,304502,304502,1
223,2,796,0.009596,253411,253411,1
224,2,800,0.02836,332352,332352,1
225,2,814,0.051007,140135,140135,1
226,2,830,0.068442,199630,199630,1
227,2,833,0.014403,258707,258707,1
228,2,889,0.016667,156712,156712,1
229,2,897,0.016139,183513,183513,1
230,2,914,0.027513,332352,332352,1
231,2,917,0.042202,110535,110535,1
232,2,928,0.037879,306692,306692,1
233,2,972,0.033713,209651,256762,2
234,2,981,0.063176,304502,304502,1
235,2,983,0.067104,270242,270242,1
236,2,1024,0.033713,256762,256762,1
237,2,1040,0.004614,358351,358351,1
238,2,1041,0.008349,296379,296379,1
239,2,1049,0.095489,334187,334187,1
240,2,1059,0.023063,357081,357081,1
241,2,1073,0.041084,122413,122413,1
242,2,1083,0.0366,125064,125064,1
243,2,1091,0.026241,306326,306326,1
244,2,1093,0.291806,125064,125065,3
245,2,1096,0.00951,146854,146854,1
246,2,1105,0.044785,140135,140135,1
247,2,1135,0.00279,354418,354418,1
248,2,1140,0.127479,18190,270242,2
249,2,1160,0.025616,357081,357081,1
250,2,1209,0.024067,306326,306326,1
251,2,1212,0.023868,100463,100463,1
252,2,1219,0.067104,270242,270242,1
253,2,1305,0.014403,258707,258707,1
254,2,1308,0.004614,358351,358351,1
255,2,1327,0.096142,253411,253411,1
256,2,1336,0.018812,346818,346818,1
257,2,1346,0.009228,188530,188530,1
258,2,1367,0.042282,167930,167930,1
259,2,1374,0.016825,180227,180227,1
260,2,1376,0.068442,199630,199630,1
261,2,1379,0.011197,332352,332352,1
262,2,1421,0.037879,306692,306692,1
263,2,1460,0.004614,373121,373121,1
264,2,1479,0.008761,110535,110535,1
265,2,1488,0.263318,22702,22702,1
266,2,1533,0.008908,345140,345140,1
267,2,1555,0.023063,357081,357081,1
268,2,1618,0.023005,332352,332352,1
269,2,1632,0.049891,242149,242149,1
270,2,1633,0.033757,253411,253411,1
271,2,1660,0.024124,357081,357081,1
272,2,1664,0.016215,242149,242149,1
273,2,1687,0.056593,199630,199630,1
274,2,1698,0.006767,268671,268671,1
275,2,1706,0.061822,332352,332352,1
276,2,1802,0.062314,332352,332352,1
277,2,1812,0.011891,354418,354418,1
278,2,1837,0.034053,110535,110535,1
279,2,1860,0.058212,199457,199457,1
280,2,1873,0.01738,188530,188530,1
281,2,1942,0.033713,209651,256762,2
282,2,1960,0.00828,299833,299833,1
283,2,1991,0.053713,108619,108619,1
284,2,1999,0.033266,354418,354418,1
285,3,24,0.047828,325917,325917,1
286,3,39,0.030352,365371,365371,1
287,3,45,0.007163,211540,211540,1
288,3,49,0.000832,110696,110696,1
289,3,56,0.038447,295227,295227,1
290,3,85,0.047828,325917,325917,1
291,3,121,0.010326,309868,309868,1
292,3,123,0.000225,350477,350477,1
293,3,142,0.067779,123282,123282,1
294,3,163,0.000111,237882,237882,1
295,3,165,0.025105,360793,360793,1
296,3,200,0.047828,325917,325917,1
297,3,215,0.043738,336876,336876,1
298,3,320,0.030352,365371,365371,1
299,3,461,0.066535,309868,309868,1
300,3,485,0.050684,249729,249729,1
301,3,489,0.029194,344396,344396,1
302,3,541,0.010006,136797,136797,1
303,3,618,0.026277,233486,233486,1
304,3,624,0.090519,231017,325917,2
305,3,686,0.015975,211513,211513,1
306,3,712,0.003134,307924,307924,1
307,3,775,0.01299,295227,295227,1
308,3,791,0.026726,365371,365371,1
309,3,795,0.067779,123282,123282,1
310,3,821,0.015695,365371,365371,1
311,3,848,0.006872,365371,365371,1
312,3,854,0.01039,167823,167823,1
313,3,899,0.012436,245332,245332,1
314,3,913,0.015518,360793,360793,1
315,3,944,0.050684,249729,249729,1
316,3,948,0.029601,179649,179649,1
317,3,964,0.159644,3890,3890,1
318,3,976,0.030974,350477,350477,1
319,3,1015,0.074509,155020,155020,1
320,3,1114,0.000977,237882,237882,1
321,3,1134,0.000225,350477,350477,1
322,3,1160,0.018463,261127,261127,1
323,3,1240,0.029601,179649,179649,1
324,3,1252,0.035567,357892,357892,1
325,3,1278,0.021559,360793,360793,1
326,3,1346,0.005716,195636,195636,1
327,3,1465,0.025105,360793,360793,1
328,3,1507,0.00473,295227,295227,1
329,3,1520,9.7e-05,365371,365371,1
330,3,1601,0.111644,39178,39178,1
331,3,1630,0.021226,195636,195636,1
332,3,1654,0.032781,249729,249729,1
333,3,1680,0.008061,256429,256429,1
334,3,1691,0.030352,365371,365371,1
335,3,1766,0.030974,350477,350477,1
336,3,1808,0.157433,43987,43987,1
337,3,1820,0.000977,237882,237882,1
338,3,1837,0.029194,344396,344396,1
339,3,1848,0.008294,275030,275030,1
340,3,1883,0.000643,309868,309868,1
341,3,1899,0.000838,241680,241680,1
342,3,1947,0.030352,365371,365371,1
343,3,1982,0.002149,296881,296881,1
344,3,1992,0.005003,226136,226136,1
345,3,1996,0.000838,241680,241680,1
346,4,7,0.237267,21208,21208,1
347,4,32,0.002257,282314,282314,1
348,4,36,0.002665,258204,258204,1
349,4,47,0.005922,346176,346176,1
350,4,149,0.016179,282314,282314,1
351,4,155,0.04839,258205,258205,1
352,4,168,0.067658,84063,84063,1
353,4,189,0.036815,272231,272231,1
354,4,235,0.059023,218405,218405,1
355,4,269,0.011953,218405,218405,1
356,4,277,0.043422,218405,218405,1
357,4,306,0.022521,162579,162579,1
358,4,348,0.029846,344110,344110,1
359,4,383,0.006001,194668,194668,1
360,4,402,0.022521,162579,162579,1
361,4,444,0.059023,218405,218405,1
362,4,447,0.03813,258205,258205,1
363,4,461,0.037353,358431,358431,1
364,4,480,0.039534,272231,272231,1
365,4,493,0.005922,346176,346176,1
366,4,505,0.059023,218405,218405,1
367,4,510,0.008352,354867,354867,1
368,4,512,0.078016,258205,258205,1
369,4,581,0.104415,67523,67523,2
370,4,672,0.011149,269362,269362,1
371,4,715,0.023034,258205,258205,1
372,4,723,0.007512,354867,354867,1
373,4,782,0.064794,354867,354867,1
374,4,798,0.026281,282806,282806,1
375,4,820,0.080741,67523,67523,2
376,4,900,0.010995,67523,67523,1
377,4,923,0.015034,317280,317280,1
378,4,1038,0.037268,231232,231232,1
379,4,1056,0.086449,12498,12498,1
380,4,1072,0.028136,67523,67523,1
381,4,1153,0.009949,270162,270162,1
382,4,1171,0.011911,258205,258205,1
383,4,1208,0.043606,258205,258205,1
384,4,1219,0.050223,6938,6938,1
385,4,1238,0.012371,337888,337888,1
386,4,1241,0.007295,346176,346176,1
387,4,1257,0.167499,258205,258205,1
388,4,1285,0.655609,21208,21208,1
389,4,1352,0.017544,272876,272876,1
390,4,1411,0.031602,325234,325234,1
391,4,1421,0.002257,282314,282314,1
392,4,1445,0.021077,282314,282314,1
393,4,1464,0.026579,231232,231232,1
394,4,1490,0.067767,354867,354867,1
395,4,1504,0.002864,196332,196332,1
396,4,1536,0.002257,282314,282314,1
397,4,1561,0.012371,337888,337888,1
398,4,1589,0.005922,346176,346176,1
399,4,1634,0.012119,337888,337888,1
400,4,1704,0.015299,231232,231232,1
401,4,1722,0.015067,194668,194668,1
402,4,1732,0.078016,258205,258205,1
403,4,1788,0.022154,341516,341516,1
404,4,1913,0.039534,272231,272231,1
405,4,1936,0.582378,15138,15138,1
406,4,1975,0.008931,258205,258205,1
407,5,7,0.004211,151977,151977,1
408,5,22,0.004282,239104,239104,1
409,5,46,0.117172,56389,56389,1
410,5,60,0.033676,48927,48927,1
411,5,67,0.032552,250480,250480,1
412,5,78,0.020873,306610,306610,1
413,5,81,0.049973,230216,230216,1
414,5,118,0.000131,263393,263393,1
415,5,140,0.017824,231867,231867,1
416,5,171,0.016496,250480,250480,1
417,5,175,0.052051,354577,354577,1
418,5,227,0.002317,371750,371750,1
419,5,257,0.031384,328602,328602,1
420,5,313,0.004282,239104,239104,1
421,5,357,0.115445,107298,107298,1
422,5,388,0.031384,328602,328602,1
423,5,401,0.012221,304394,304394,1
424,5,406,0.028393,264721,264721,1
425,5,407,0.031384,306610,306610,1
426,5,409,0.000685,263393,263393,1
427,5,441,0.019216,42176,42176,1
428,5,453,0.030858,107298,107298,1
429,5,472,0.020332,264721,264721,1
430,5,477,0.016656,328602,328602,1
431,5,537,0.000685,263393,263393,1
432,5,542,0.288419,3560,3561,3
433,5,564,0.001213,151977,151977,1
434,5,646,0.030858,107298,107298,1
435,5,687,0.004211,151977,151977,1
436,5,703,0.024779,227736,227736,2
437,5,705,0.014626,231867,231867,1
438,5,729,0.031384,328602,328602,1
439,5,733,0.004282,239104,239104,1
440,5,767,0.004211,151977,151977,1
441,5,787,0.055122,63511,63511,2
442,5,839,0.015677,239104,328227,2
443,5,860,0.020332,264721,264721,1
444,5,880,0.008145,360897,360897,1
445,5,887,0.03251,354577,354577,1
446,5,917,0.005494,113244,113244,1
447,5,997,0.001213,151977,151977,1
448,5,1008,0.008434,225423,225423,2
449,5,1028,0.010359,225423,225423,1
450,5,1038,0.025064,230216,230216,1
451,5,1047,0.001687,231867,231867,1
452,5,1065,0.032552,250480,250480,1
453,5,1103,0.049973,250480,250480,1
454,5,1132,0.031384,328602,328602,1
455,5,1142,0.029889,354577,354577,1
456,5,1177,0.042076,250480,321658,2
457,5,1204,0.007738,249894,249894,1
458,5,1217,0.033655,107298,107298,1
459,5,1231,0.019803,227736,227736,1
460,5,1272,0.047664,189393,189393,1
461,5,1334,0.190594,36031,36031,3
462,5,1335,0.004282,239104,239104,1
463,5,1366,0.058941,116511,116511,1
464,5,1378,0.049973,230216,230216,1
465,5,1407,0.028074,328602,328602,1
466,5,1427,0.150175,42176,42176,1
467,5,1437,0.041519,239104,328227,3
468,5,1446,0.036746,354577,354577,1
469,5,1458,0.031384,328602,328602,1
470,5,1467,0.002317,284746,284746,1
471,5,1476,0.005212,239104,290788,2
472,5,1482,0.008227,261186,261186,1
473,5,1511,0.012221,304394,304394,1
474,5,1528,0.049949,174310,239104,2
475,5,1550,0.007738,207617,207617,1
476,5,1567,0.013505,360897,360897,1
477,5,1590,0.049973,250480,250480,1
478,5,1611,0.09193,354577,354577,1
479,5,1614,0.105029,36031,36031,1
480,5,1617,0.031384,328602,328602,1
481,5,1623,0.027163,93951,93951,1
482,5,1624,0.155364,107298,107298,1
483,5,1635,0.015677,239104,328227,2
484,5,1715,0.008715,36031,36031,1
485,5,1764,0.017872,264721,264721,1
486,5,1784,0.003556,189393,189393,1
487,5,1791,0.021602,230216,230216,1
488,5,1835,0.049973,250480,250480,1
489,5,1902,0.03051,328602,328602,1
490,5,1927,0.013505,360897,360897,1
491,5,1929,0.037237,328227,328227,2
492,5,1948,0.03213,375262,375262,1
493,5,1951,0.037059,123898,328602,2
494,5,1957,0.019226,333721,333721,1
495,6,20,0.001297,374897,374897,1
496,6,43,0.030047,334963,334963,1
497,6,48,0.116416,22548,22548,1
498,6,50,0.013738,363198,363198,1
499,6,146,0.009323,139406,139406,1
500,6,149,0.081982,151357,151357,1
501,6,152,0.001902,288842,288842,1
502,6,154,0.081982,151357,151357,1
503,6,180,0.002129,58631,58631,1
504,6,182,0.002048,347641,347641,1
505,6,220,0.003783,300677,300677,1
506,6,242,0.009193,367742,367742,1
507,6,246,0.009038,294661,294661,1
508,6,250,0.008581,293410,293410,1
509,6,258,0.164795,22548,22548,1
510,6,265,0.059202,216747,216747,1
511,6,290,0.055524,293410,293410,2
512,6,313,0.003134,58631,58631,1
513,6,319,0.01562,334963,334963,1
514,6,334,0.002812,230576,230576,1
515,6,373,0.007863,288842,288842,1
516,6,376,0.014845,238684,238684,1
517,6,430,0.049743,210959,210959,1
518,6,431,0.013738,373643,373643,1
519,6,468,0.037525,293410,293410,1
520,6,474,0.008403,279376,279376,1
521,6,495,0.000658,327201,327201,1
522,6,550,0.159353,22548,22548,1
523,6,575,0.013738,373643,373643,1
524,6,607,0.037658,80888,80888,1
525,6,611,0.007319,273764,273764,1
526,6,624,0.004871,165118,165118,1
527,6,693,0.031492,274299,274299,1
528,6,733,0.027154,192884,192884,1
529,6,745,0.009298,294661,294661,1
530,6,767,0.009477,192884,192884,1
531,6,794,0.002048,347641,347641,1
532,6,810,0.019859,367742,367742,1
533,6,811,0.014953,215781,215781,1
534,6,813,0.050314,151357,151357,1
535,6,835,0.006035,174792,174792,1
536,6,861,0.151676,64293,64293,1
537,6,923,0.013738,373643,373643,1
538,6,942,0.03545,67507,67507,1
539,6,956,0.009298,294661,294661,1
540,6,984,0.022048,276057,276057,1
541,6,1016,0.018833,285555,285555,1
542,6,1017,0.003134,325909,325909,1
543,6,1024,0.014953,215781,215781,1
544,6,1033,0.025119,44887,44887,1
545,6,1056,0.011144,293410,293410,1
546,6,1063,0.058766,32282,32282,1
547,6,1085,0.050314,151357,151357,1
548,6,1157,0.031492,274299,274299,1
549,6,1167,0.009193,367742,367742,1
550,6,1203,0.027154,192884,192884,1
551,6,1306,0.003783,300677,300677,1
552,6,1335,0.027154,192884,192884,1
553,6,1343,0.030047,74878,74878,1
554,6,1353,0.066347,165118,165118,2
555,6,1437,0.027154,192884,192884,1
556,6,1443,0.001439,320560,320560,1
557,6,1467,0.002048,347641,347641,1
558,6,1516,0.014845,238684,238684,1
559,6,1577,0.027154,192884,192884,1
560,6,1578,0.018833,285555,285555,1
561,6,1604,0.013738,363198,363198,1
562,6,1621,0.018399,273764,273764,1
563,6,1653,0.000927,192884,192884,1
564,6,1686,0.001297,374897,374897,1
565,6,1697,0.013802,192884,192884,1
566,6,1703,0.034017,80888,80888,2
567,6,1751,0.080225,165118,165118,2
568,6,1774,0.005073,282144,282144,1
569,6,1814,0.031658,281899,281899,1
570,6,1881,0.018399,273764,273764,1
571,6,1888,0.038867,238684,238684,1
572,6,1907,0.049542,139406,139406,1
573,6,1917,0.059202,216747,216747,1
574,6,1927,0.003152,331024,331024,1
575,6,1986,0.059202,216747,216747,1
576,7,32,0.002257,282314,282314,1
577,7,54,0.023239,297653,297653,1
578,7,68,0.044366,105727,105727,1
579,7,121,0.002141,329593,329593,1
580,7,133,0.028042,43247,43247,1
581,7,149,0.016179,282314,282314,1
582,7,169,0.004147,79016,79016,1
583,7,235,0.059023,218405,218405,1
584,7,269,0.011953,218405,218405,1
585,7,277,0.043422,218405,218405,1
586,7,300,0.017983,313880,313880,2
587,7,329,0.021677,74688,74688,1
588,7,346,0.021677,74688,74688,1
589,7,348,0.029846,344110,344110,1
590,7,357,0.010905,269214,269214,1
591,7,358,0.010328,342637,342637,1
592,7,437,0.006037,338305,338305,1
593,7,444,0.059023,218405,218405,1
594,7,505,0.059023,218405,218405,1
595,7,510,0.008352,354867,354867,1
596,7,523,0.072202,121464,121464,1
597,7,564,0.065075,110421,110421,1
598,7,581,0.104415,67523,67523,2
599,7,597,0.033365,110421,110421,1
600,7,622,0.021677,74688,74688,1
601,7,675,0.023239,297653,297653,1
602,7,687,0.037772,79016,79016,1
603,7,709,0.012381,230154,230154,1
604,7,720,0.001607,330309,330309,1
605,7,723,0.007512,354867,354867,1
606,7,753,0.131708,196052,196052,1
607,7,767,0.033015,10428,10428,1
608,7,777,0.015405,360030,360030,1
609,7,782,0.073999,349463,354867,2
610,7,787,0.004211,151977,151977,1
611,7,803,0.023239,297653,297653,1
612,7,816,0.002141,329593,329593,1
613,7,820,0.080741,67523,67523,2
614,7,891,0.033789,121464,121464,1
615,7,899,0.064424,291737,291737,1
616,7,900,0.010995,67523,67523,1
617,7,904,0.004175,241559,241559,1
618,7,905,0.010328,342637,342637,1
619,7,997,0.065075,110421,110421,1
620,7,1007,0.010682,170760,170760,1
621,7,1024,0.000262,313880,313880,1
622,7,1049,0.010085,79016,79016,1
623,7,1072,0.028136,67523,67523,1
624,7,1100,0.020801,297653,297653,1
625,7,1158,0.033789,121464,121464,1
626,7,1174,0.025936,201870,201870,1
627,7,1216,0.01901,312561,312561,1
628,7,1247,0.067132,313880,313880,1
629,7,1256,0.000144,312561,312561,1
630,7,1285,0.237267,10429,10429,1
631,7,1352,0.017544,272876,272876,1
632,7,1391,0.004175,241559,241559,1
633,7,1421,0.002257,282314,282314,1
634,7,1442,0.020282,196052,196052,1
635,7,1445,0.021077,282314,282314,1
636,7,1464,0.026579,231232,231232,1
637,7,1466,0.002141,329593,329593,1
638,7,1490,0.067767,354867,354867,1
639,7,1504,0.002864,196332,196332,1
640,7,1510,0.023239,297653,297653,1
641,7,1528,0.020801,297653,297653,1
642,7,1536,0.002257,282314,282314,1
643,7,1630,0.01049,333738,333738,1
644,7,1639,0.019974,302081,302081,1
645,7,1688,0.028387,329122,329122,1
646,7,1741,0.016304,196052,196052,1
647,7,1748,0.002141,329593,329593,1
648,7,1806,0.010682,170760,170760,1
649,7,1815,0.002141,329593,329593,1
650,7,1852,0.028826,121464,121464,1
651,7,1854,0.023239,297653,297653,1
652,7,1936,0.236059,21208,21208,1
653,7,1951,0.004211,151977,151977,1
654,7,1967,0.067132,313880,313880,1
655,8,40,0.011178,333791,333791,1
656,8,54,0.044696,249270,249270,1
657,8,116,0.059202,297288,297288,1
658,8,129,0.039126,297288,363317,2
659,8,169,0.030432,363317,363317,1
660,8,244,0.006026,297288,297288,1
661,8,277,0.02001,121551,121551,1
662,8,300,0.077545,268385,268385,1
663,8,308,0.070113,127479,127479,1
664,8,309,0.00048,297288,297288,1
665,8,356,0.021202,329380,329380,1
666,8,372,0.02569,318606,318606,1
667,8,424,0.122543,112024,112024,1
668,8,439,0.012823,355313,355313,1
669,8,481,0.03214,333791,333791,1
670,8,508,0.018929,227993,227993,1
671,8,525,0.027039,297288,297288,1
672,8,609,0.005535,249270,249270,1
673,8,620,0.005661,332338,332338,1
674,8,661,0.04153,268385,268385,1
675,8,666,0.002215,345875,345875,1
676,8,680,0.081651,320934,320934,1
677,8,683,0.046288,297288,297288,1
678,8,684,0.05946,153675,153675,1
679,8,687,0.027302,357010,357010,1
680,8,704,0.006659,230378,230378,1
681,8,724,0.041169,201060,201060,1
682,8,734,0.030432,363317,363317,1
683,8,741,0.023203,363317,363317,1
684,8,757,0.011178,333791,333791,1
685,8,815,0.123913,164507,164507,1
686,8,854,0.013769,321899,321899,1
687,8,863,0.002333,356025,356025,1
688,8,892,0.012405,268385,268385,1
689,8,893,0.070113,127479,127479,1
690,8,897,0.024443,297288,297288,1
691,8,905,0.057825,69099,69099,1
692,8,916,0.076754,127479,127479,1
693,8,942,0.059487,297288,297288,1
694,8,953,0.03214,333791,333791,1
695,8,954,0.024202,363317,363317,1
696,8,1051,0.033604,161070,161070,1
697,8,1064,0.03214,333791,333791,1
698,8,1127,0.014547,227993,227993,1
699,8,1135,0.019854,363317,363317,1
700,8,1199,0.071286,249270,249270,1
701,8,1213,0.033604,161070,161070,1
702,8,1216,0.023203,363317,363317,1
703,8,1217,0.027302,357010,357010,1
704,8,1218,0.076722,320934,320934,1
705,8,1227,0.016123,320934,320934,1
706,8,1276,0.051739,249270,249270,1
707,8,1289,0.006026,297288,297288,1
708,8,1306,0.030432,363317,363317,1
709,8,1320,0.019779,249270,249270,1
710,8,1344,0.011178,333791,333791,1
711,8,1350,0.001879,201060,201060,1
712,8,1367,0.078242,297288,297288,1
713,8,1408,0.006196,355313,355313,1
714,8,1419,0.078222,320934,320934,1
