,pair_1,pair_2,ibd_frac,ibd_min_node,ibd_max_node,ibd_nsegments
2342,275,694,0.040236,280533,280533,1
2343,276,359,0.283228,97827,97827,1
2344,276,390,0.3354,149581,149581,1
2345,276,1222,0.201426,128906,128906,1
2346,276,1621,0.132284,141206,141206,1
2347,276,1737,0.201426,128906,128906,1
2348,276,1934,0.283228,97827,97827,1
2349,276,1987,0.132284,141206,141206,1
2350,277,326,0.015098,372529,372529,1
2351,277,719,0.028596,356043,356043,1
2352,277,795,0.015098,372529,372529,1
2353,277,1112,0.429297,81750,81750,1
2354,277,1271,1.0,10128,10128,1
2355,277,1634,0.27484,81750,81750,1
2356,278,284,0.019837,232760,232760,1
2357,278,527,0.019837,237667,237667,1
2358,278,842,0.115518,276463,276463,1
2359,278,843,0.019837,370488,370488,1
2360,278,925,0.252956,276463,276463,1
2361,278,987,0.019837,326429,326429,1
2362,278,989,0.115518,276463,276463,1
2363,278,1081,0.046573,276463,276463,1
2364,278,1152,0.192656,276463,276463,1
2365,278,1311,0.237692,103577,103577,1
2366,278,1667,0.674995,221481,221481,1
2367,278,1687,0.030918,276463,276463,1
2368,278,1753,0.64834,21569,21569,1
2369,278,1817,0.253187,276463,276463,1
2370,278,1919,0.617526,103577,103577,1
2371,278,1992,0.059137,276463,276463,1
2372,279,325,0.184673,177584,177584,1
2373,279,436,0.206626,243769,243769,1
2374,279,584,0.198552,346983,346983,1
2375,279,592,0.434101,346983,346983,1
2376,279,624,0.053399,121016,121016,1
2377,279,655,0.161707,243769,243769,1
2378,279,665,0.339872,356677,356677,1
2379,279,669,0.072263,356677,356677,1
2380,279,677,0.815327,43856,43856,1
2381,279,825,0.112445,322721,322721,1
2382,279,895,0.127421,346983,346983,1
2383,279,987,0.210565,263638,263638,1
2384,279,988,0.334183,263638,263638,1
2385,279,1071,0.184673,138462,138462,1
2386,279,1168,0.303708,346983,346983,1
2387,279,1195,0.090501,356677,356677,1
2388,279,1363,0.308396,346983,346983,1
2389,279,1377,0.45524,346983,346983,1
2390,279,1519,0.184673,69864,69864,1
2391,279,1543,0.112445,322721,322721,1
2392,279,1639,0.387253,61477,61477,1
2393,279,1699,0.184673,138462,138462,1
2394,279,1712,0.184673,177584,177584,1
2395,279,1825,0.184673,69864,69864,1
2396,279,1958,1.0,2217,2217,1
2397,279,1971,0.184673,69864,69864,1
2398,280,641,0.040228,195591,195591,1
2399,280,644,0.252185,264065,264065,1
2400,280,864,0.150659,147798,147798,1
2401,280,867,0.150659,147798,147798,1
2402,280,1258,0.044485,269719,269719,1
2403,280,1269,0.252185,264065,264065,1
2404,280,1302,0.307855,264065,264065,1
2405,280,1424,0.25723,247385,247385,1
2406,280,1615,0.25723,247385,247385,1
2407,280,1692,0.150659,147798,147798,1
2408,281,299,0.10712,261444,261444,1
2409,281,350,0.218644,233836,233836,1
2410,281,778,0.403304,261444,261444,1
2411,281,1002,0.218644,233836,233836,1
2412,281,1484,0.197389,249742,249742,1
2413,281,1622,0.197389,249742,249742,1
2414,281,1711,0.16588,209014,209014,1
