,ibd_lengths,ibd_nodes
612,37918.0,322180
613,7278.0,281618
614,4341.0,60077
615,7278.0,165046
616,7278.0,281618
617,57195.0,274298
618,7278.0,281618
619,455244.0,125235
620,4341.0,60077
621,7278.0,281618
622,124617.0,357369
623,8113.0,243758
624,124617.0,357369
625,37918.0,322180
626,130517.0,319438
627,358851.0,79547
628,162060.0,319438
629,40048.0,319438
630,162060.0,308576
631,40048.0,319438
632,162060.0,308576
633,164043.0,176362
634,282569.0,176362
635,107556.0,141314
636,358136.0,318735
637,63767.0,26264
638,40553.0,271642
639,802227.0,101812
640,107556.0,67364
641,107556.0,271642
642,892444.0,72723
643,107556.0,271642
644,462498.0,318735
645,1000000.0,26264
646,107556.0,271642
647,18278.0,332560
648,1968.0,356677
649,18278.0,332560
650,1000000.0,26880
651,76071.0,372210
652,76071.0,372210
653,18278.0,332560
654,538458.0,147925
655,562037.0,147925
656,1000000.0,34772
657,548815.0,147925
658,741702.0,214286
659,176178.0,160845
660,438196.0,64386
661,1000000.0,13183
662,8427.0,342332
663,50359.0,354695
664,40553.0,271642
665,134661.0,190152
666,331335.0,141314
667,142998.0,141314
668,50359.0,354695
669,87290.0,271642
670,8427.0,342332
671,592471.0,271642
672,50359.0,354695
673,50359.0,354695
674,517416.0,271642
675,50359.0,354695
676,134661.0,190152
677,107556.0,141314
678,592471.0,271642
679,318302.0,267113
680,189563.0,149779
681,121323.0,54206
682,47712.0,309480
683,255559.0,129133
684,68236.0,267113
685,14966.0,228905
686,14966.0,159298
687,225328.0,284977
688,14966.0,228905
689,14966.0,367179
690,225328.0,117914
691,1000000.0,28857
692,325669.0,88056
693,28407.0,284977
694,327222.0,273766
695,276576.0,58088
696,1000000.0,13260
697,250369.0,298941
698,276576.0,58088
699,110432.0,88056
700,19413.0,298941
701,49055.0,372974
702,241167.0,170567
703,416212.0,33255
704,195024.0,33255
705,63369.0,171929
706,43754.0,355456
707,20449.0,361010
708,117068.0,273392
709,49055.0,372974
710,63369.0,171929
711,153598.0,249928
712,20449.0,361010
713,153598.0,249928
714,63369.0,171929
715,153598.0,249928
716,117068.0,273392
717,241167.0,170567
718,153598.0,249928
719,52811.0,249928
720,43754.0,355456
721,153598.0,249928
722,461366.0,50177
723,1000000.0,4486
724,374919.0,182558
725,512174.0,2242
726,62153.0,117770
727,197028.0,291328
728,374919.0,182558
729,239581.0,279735
730,374919.0,182558
731,7632.0,200397
732,4608.0,170119
733,243930.0,110812
734,84940.0,110812
735,243930.0,110812
736,84940.0,110812
737,18981.0,321190
738,13510.0,321190
739,519785.0,321190
740,134135.0,321190
741,653245.0,321190
742,653245.0,321190
743,1000000.0,3217
744,519785.0,321190
745,415766.0,321190
746,291939.0,372974
747,306253.0,317792
748,291939.0,372974
749,291939.0,372974
750,49055.0,372974
751,49055.0,372974
752,177856.0,121401
753,74562.0,282431
754,275791.0,28113
755,270912.0,366020
756,148968.0,310767
757,270912.0,366020
758,389114.0,200280
759,109303.0,367267
760,1000000.0,5053
761,109303.0,367267
762,529880.0,200280
763,67169.0,222932
764,259840.0,366225
765,67169.0,268438
766,201909.0,268729
767,48687.0,331637
768,299707.0,366225
769,319350.0,297471
770,18150.0,366225
771,328031.0,366225
772,424927.0,331637
773,111119.0,268729
774,67169.0,268438
775,67169.0,268438
776,36685.0,293806
777,36685.0,293806
778,301661.0,148075
779,1000000.0,52972
780,252595.0,148075
781,241521.0,148075
782,907105.0,81492
783,395595.0,163809
784,92895.0,137218
785,92895.0,261387
786,92895.0,137218
787,20684.0,261387
788,57974.0,289266
789,81099.0,239778
790,64945.0,272377
791,57974.0,289266
792,57974.0,289266
793,69273.0,144411
794,618834.0,169542
795,64945.0,244136
796,64945.0,244136
797,64945.0,272377
798,64945.0,244136
799,179132.0,356347
800,179132.0,356347
801,552214.0,61684
802,399215.0,371431
803,415821.0,153020
804,120228.0,220904
805,150659.0,202139
806,314531.0,202139
807,307855.0,202139
808,683264.0,264065
809,127050.0,264065
810,118447.0,317711
811,150659.0,202139
812,314531.0,202139
813,150659.0,202139
814,314531.0,202139
815,215321.0,202139
816,683264.0,264065
817,127050.0,264065
818,630538.0,264065
819,150659.0,202139
820,314531.0,202139
821,1000000.0,17882
822,1000000.0,17882
823,98985.0,359883
824,216649.0,58398
825,98985.0,359883
826,216649.0,113897
827,196357.0,231283
828,783351.0,92317
829,671484.0,92317
830,98985.0,359883
831,395434.0,114958
832,104228.0,114958
833,627423.0,173922
834,282316.0,133564
835,406279.0,173922
836,627423.0,114958
837,627423.0,173922
838,627423.0,133564
839,1000000.0,5596
840,565665.0,133564
841,40886.0,173922
842,147451.0,356069
843,582556.0,133564
844,19218.0,17713
845,198924.0,95647
846,1000000.0,9400
847,147451.0,356069
848,147458.0,173000
849,712695.0,173000
850,140381.0,283716
851,140381.0,283716
852,140381.0,283716
853,70151.0,212434
854,224253.0,244930
855,408258.0,29194
856,1000000.0,29194
857,49470.0,296276
858,33253.0,198677
859,102602.0,344347
860,33253.0,198677
861,9631.0,198677
862,33253.0,77283
863,18115.0,236179
864,33253.0,198677
865,387632.0,73960
866,102602.0,344347
867,387632.0,73960
868,233334.0,355160
869,381009.0,179913
870,33253.0,198677
871,102602.0,344347
872,222867.0,355160
873,33253.0,198677
874,297901.0,278390
875,297901.0,368590
876,146813.0,277044
877,147515.0,368590
878,147515.0,368590
879,150145.0,368590
880,309665.0,216943
881,187568.0,296043
882,276214.0,348583
883,179011.0,277044
884,297901.0,368590
885,249805.0,259643
886,87693.0,240274
887,276375.0,296043
888,276375.0,296043
889,231587.0,216943
890,81159.0,368590
891,297901.0,348583
892,147515.0,368590
893,228261.0,173775
894,125058.0,77458
895,18917.0,167650
896,897798.0,173775
897,771718.0,173775
898,545481.0,173775
899,181051.0,326537
900,3470.0,355456
901,1000000.0,5886
902,3470.0,355456
903,241167.0,170567
904,241167.0,170567
905,261267.0,374950
906,235056.0,64861
907,1000000.0,64861
908,1000000.0,86837
909,593436.0,53631
910,1000000.0,140817
911,7875.0,290501
912,190187.0,211330
913,368318.0,211330
914,338566.0,10570
915,86067.0,290501
916,364824.0,290501
917,45091.0,290501
918,459841.0,54616
919,292806.0,290501
920,45091.0,290501
921,86067.0,175722
922,545615.0,290501
923,435077.0,46872
924,564923.0,100819
925,564923.0,100819
926,164656.0,277736
927,519536.0,100819
928,268197.0,343547
929,138403.0,224848
930,428440.0,105237
931,137292.0,254520
932,138403.0,224848
933,179832.0,327528
934,1000000.0,2541
935,1000000.0,10598
936,316616.0,211223
937,774609.0,104503
938,1787.0,115831
939,1787.0,280660
940,386605.0,47422
941,774609.0,104503
942,1787.0,86537
943,408114.0,104503
944,821367.0,3988
945,1787.0,86537
946,774609.0,104503
947,316616.0,211223
948,1787.0,280660
949,113166.0,346854
950,114193.0,327504
951,1000000.0,221220
952,669185.0,327504
953,685274.0,327504
954,148284.0,154178
955,1000000.0,134264
956,875300.0,30948
957,94386.0,208541
958,685274.0,327504
959,691891.0,208541
960,198229.0,134264
961,685274.0,327504
962,735612.0,208541
963,148284.0,154178
964,75242.0,208541
965,757983.0,208541
966,94386.0,208541
967,107697.0,221220
968,958498.0,208541
969,875300.0,30948
970,517685.0,221220
971,623881.0,154178
972,1000000.0,134264
973,525893.0,327504
974,198229.0,134264
975,23847.0,345062
976,517685.0,221220
977,757983.0,208541
978,193579.0,169736
979,242498.0,120922
980,663266.0,120922
981,259105.0,12175
982,719477.0,63308
983,65517.0,169736
984,193579.0,169736
985,193579.0,169736
986,302042.0,316662
987,1000000.0,37144
988,66397.0,316662
989,164407.0,307612
990,66397.0,316662
991,204904.0,83437
992,1000000.0,37144
993,66397.0,316662
994,295043.0,282175
995,295043.0,282175
996,6025.0,203706
997,6025.0,56442
998,6025.0,203706
999,6025.0,317138
1000,13392.0,157643
1001,119660.0,182558
1002,862745.0,182558
1003,549979.0,182558
1004,13392.0,157643
1005,21220.0,182558
1006,773315.0,23621
1007,1000000.0,23621
1008,60792.0,271241
1009,202619.0,56272
1010,283154.0,164254
1011,740895.0,130671
1012,86242.0,234200
1013,263589.0,234200
1014,124289.0,208100
1015,202619.0,56272
1016,99773.0,234200
1017,283154.0,164254
1018,1000000.0,130671
1019,72473.0,183117
1020,877825.0,130671
1021,660132.0,35267
1022,1000000.0,184879
1023,347100.0,49884
1024,1000000.0,49884
1025,328162.0,184879
1026,635919.0,66094
1027,42757.0,291801
1028,601305.0,184879
1029,761000.0,49884
1030,1000000.0,49884
1031,768.0,321209
1032,140417.0,273766
1033,140417.0,97829
1034,140417.0,298941
1035,768.0,321209
1036,77040.0,350565
1037,319267.0,62839
1038,1439.0,283396
1039,777450.0,62839
1040,604800.0,60261
1041,210273.0,62839
1042,1439.0,283396
1043,554839.0,318344
1044,52310.0,318344
1045,129262.0,224452
1046,92211.0,224452
1047,129262.0,224452
1048,658474.0,100119
1049,160336.0,231082
1050,561181.0,318344
1051,179485.0,318344
1052,71509.0,150612
1053,129262.0,224452
1054,149221.0,194155
1055,52310.0,318344
1056,129262.0,224452
1057,160336.0,124341
1058,1000000.0,68201
1059,169758.0,324006
1060,50194.0,250172
1061,29595.0,181123
1062,303089.0,198677
1063,169758.0,324006
1064,285379.0,181123
1065,50194.0,250172
1066,169758.0,324006
1067,305491.0,324006
1068,190539.0,181123
1069,559151.0,167826
1070,1000000.0,5426
1071,127421.0,346983
1072,3980.0,344902
1073,259122.0,105835
1074,3980.0,344902
1075,22265.0,346983
1076,149478.0,346983
1077,94320.0,356677
1078,127421.0,346983
1079,27320.0,365685
1080,113246.0,326961
1081,128532.0,326961
1082,496799.0,82042
1083,26383.0,198311
1084,158744.0,365685
1085,503201.0,82395
1086,40098.0,365685
1087,3980.0,344902
1088,149478.0,346983
1089,27200.0,356677
1090,158744.0,365685
1091,496799.0,43506
1092,26383.0,198311
1093,47407.0,365685
1094,158744.0,365685
1095,149478.0,346983
1096,145882.0,346983
1097,26383.0,198311
1098,158744.0,365685
1099,128532.0,326961
1100,53070.0,346983
1101,158744.0,140820
1102,158744.0,365685
1103,3980.0,344902
1104,245867.0,57807
1105,259122.0,105835
1106,127421.0,346983
1107,248319.0,270058
1108,248319.0,270058
1109,248319.0,270058
1110,24024.0,310149
1111,24024.0,310149
1112,52172.0,147922
1113,72087.0,149581
1114,169296.0,228546
1115,83432.0,97827
1116,135604.0,32667
1117,83432.0,149581
1118,671825.0,318344
1119,52172.0,147922
1120,808689.0,187871
1121,83432.0,128906
1122,322690.0,187871
1123,169296.0,228546
1124,83432.0,128906
1125,135604.0,32667
1126,508126.0,314498
1127,35316.0,330116
1128,35316.0,330116
1129,93913.0,314498
1130,1000000.0,60491
1131,492445.0,174275
1132,268197.0,343547
1133,406183.0,235706
1134,726569.0,141086
1135,273431.0,227600
1136,332772.0,285280
1137,726569.0,303262
1138,78355.0,285280
1139,273431.0,131911
1140,570703.0,175972
1141,583845.0,235706
1142,273431.0,227600
1143,726569.0,141086
1144,577576.0,303262
1145,726569.0,235706
1146,185498.0,235706
1147,1000000.0,11390
1148,235762.0,141766
1149,19724.0,295318
1150,490971.0,183165
1151,490971.0,183165
1152,300945.0,368856
1153,1000000.0,5458
1154,128290.0,187816
1155,25904.0,187816
1156,1000000.0,187816
1157,869483.0,167633
1158,97510.0,79671
1159,203850.0,167633
1160,327177.0,79671
1161,309388.0,116524
1162,203850.0,167633
1163,1000000.0,167633
1164,425216.0,343409
1165,425216.0,343409
1166,425216.0,343409
1167,215.0,157200
1168,215.0,157200
1169,411511.0,141200
1170,318403.0,211223
1171,318403.0,211223
1172,318403.0,211223
1173,493438.0,38788
1174,318403.0,211223
1175,316616.0,211223
1176,318403.0,211223
1177,1000000.0,18834
1178,66245.0,347476
1179,107728.0,221284
1180,54512.0,358293
1181,120757.0,243096
1182,66245.0,287393
1183,120757.0,243096
1184,107728.0,221284
1185,568768.0,127652
1186,170574.0,268438
1187,11358.0,47631
1188,209860.0,351471
1189,209860.0,351471
1190,209860.0,351471
1191,170574.0,268438
1192,568768.0,127652
1193,170574.0,268438
1194,299712.0,127652
1195,381188.0,289599
1196,71621.0,357964
1197,449885.0,165795
1198,71621.0,357964
1199,150584.0,357964
1200,302042.0,316662
1201,8924.0,242350
1202,59598.0,50670
1203,381188.0,289599
1204,99201.0,357964
1205,99201.0,357964
1206,59598.0,50670
1207,8924.0,242350
1208,302042.0,316662
1209,59598.0,50670
1210,191264.0,331302
1211,191264.0,331302
1212,381188.0,289599
1213,451387.0,98055
1214,72113.0,139193
1215,214565.0,263760
1216,323032.0,158267
1217,451387.0,139112
1218,72113.0,139193
1219,23009.0,345328
1220,451387.0,139112
1221,85167.0,284489
1222,31776.0,263760
1223,126503.0,301928
1224,268762.0,263760
1225,290117.0,263760
1226,85167.0,284489
1227,669590.0,158267
1228,126503.0,270245
1229,873497.0,139112
1230,126503.0,301928
1231,724023.0,139112
1232,528789.0,326543
1233,13376.0,326543
1234,315634.0,359883
1235,315634.0,359883
1236,32977.0,312918
1237,854815.0,11366
1238,1000000.0,8141
1239,109482.0,106026
1240,14271.0,247688
1241,387429.0,199094
1242,79869.0,69921
1243,204751.0,179259
1244,275021.0,308890
1245,694074.0,79422
1246,812018.0,79422
1247,52172.0,147922
1248,62654.0,310923
1249,187982.0,130061
1250,76387.0,310923
1251,76387.0,310923
1252,19857.0,111549
1253,76387.0,310923
1254,52172.0,147922
1255,373648.0,214776
1256,57333.0,373634
1257,1000000.0,23014
1258,60576.0,107725
1259,118181.0,332560
1260,118181.0,332560
1261,118181.0,332560
1262,118181.0,332560
1263,371523.0,184567
1264,82760.0,323446
1265,336909.0,207219
1266,83405.0,154017
1267,165752.0,206477
1268,1106.0,105445
1269,998894.0,66492
1270,165752.0,206477
1271,998894.0,66492
1272,190338.0,95357
1273,10137.0,250650
1274,322410.0,207009
1275,10137.0,63574
1276,10137.0,81626
1277,10137.0,250650
1278,1000000.0,19301
1279,10137.0,124165
1280,10137.0,250650
1281,41075.0,372923
1282,115382.0,316592
1283,115382.0,315044
1284,2924.0,357964
1285,381188.0,289599
1286,2924.0,357964
1287,81887.0,357964
1288,211714.0,286684
1289,410033.0,109866
1290,30504.0,357964
1291,30504.0,357964
1292,211714.0,286684
1293,115382.0,315044
1294,115382.0,315044
1295,115382.0,315044
1296,83486.0,315044
1297,115382.0,315044
1298,115382.0,315044
1299,115382.0,316592
1300,115382.0,315044
1301,122567.0,331302
1302,122567.0,331302
1303,410033.0,109866
1304,211714.0,286684
1305,1000000.0,68163
1306,1000000.0,68163
1307,170895.0,250479
1308,27670.0,370016
1309,1000000.0,22629
1310,989960.0,354972
1311,380446.0,328878
1312,1000000.0,3373
1313,283190.0,354972
1314,94233.0,328878
1315,566529.0,354972
1316,156503.0,169736
1317,193579.0,169736
1318,180596.0,122827
1319,29772.0,373045
1320,29772.0,373045
1321,607909.0,122827
1322,77350.0,169736
1323,29772.0,373045
1324,303506.0,149405
1325,29772.0,373045
1326,152478.0,158207
1327,20566.0,365661
1328,208283.0,365661
1329,25830.0,222389
1330,14406.0,341394
1331,19770.0,342255
1332,10622.0,167402
1333,25217.0,108559
1334,173756.0,357457
1335,181099.0,195925
1336,547203.0,195925
1337,19770.0,342255
1338,14406.0,341394
1339,2332.0,365661
1340,360050.0,365661
1341,173756.0,357457
1342,547203.0,226422
1343,547203.0,195925
1344,191571.0,365661
1345,161914.0,342255
1346,2332.0,365661
1347,2747.0,196460
1348,14406.0,341394
1349,314347.0,195925
1350,16354.0,365661
1351,2747.0,196460
1352,208283.0,365661
1353,84315.0,184064
1354,198802.0,260835
