,pair_1,pair_2,ibd_frac,ibd_min_node,ibd_max_node,ibd_nsegments
17,974,1019,1.0,45718,186345,37793
18,974,1124,1.0,55516,186345,38491
19,974,1271,1.0,59946,186346,37223
20,974,1285,1.0,2894,186346,31061
21,974,1450,1.0,48799,186346,37841
22,974,1555,1.0,53509,186340,38660
23,974,1850,1.0,49255,186346,38046
24,1019,1124,1.0,48702,186344,37668
25,1019,1271,1.0,60241,186346,36670
26,1019,1285,1.0,48485,186346,37681
27,1019,1450,1.0,20953,186346,36535
28,1019,1555,1.0,37711,186345,37402
29,1019,1850,1.0,33065,186346,37139
30,1124,1271,1.0,41561,186346,36465
31,1124,1285,1.0,29128,186346,36213
32,1124,1450,1.0,53554,186346,37817
33,1124,1555,1.0,25951,186345,37467
34,1124,1850,1.0,33072,186346,36662
35,1271,1285,1.0,43361,186328,36660
36,1271,1450,1.0,40081,186345,36958
37,1271,1555,1.0,60487,186346,38938
38,1271,1850,1.0,41402,186345,36930
39,1285,1450,1.0,53880,186345,38035
40,1285,1555,1.0,37506,186346,37913
41,1285,1850,1.0,53105,186345,38080
42,1450,1555,1.0,47884,186346,38072
43,1450,1850,1.0,31258,186344,37717
44,1555,1850,1.0,34163,186346,37608
0,296,413,1.0,46213,186341,36763
1,296,545,1.0,31821,186346,37930
2,296,615,1.0,53991,186346,37097
3,296,679,1.0,61548,186346,37877
4,296,838,1.0,38745,186346,37640
5,296,1006,1.0,51008,186344,38118
6,296,1856,1.0,51730,186344,36895
7,296,1897,1.0,28778,186346,37456
8,296,1938,1.0,41242,186341,37047
9,413,545,1.0,36791,186346,36508
10,413,615,1.0,44210,186346,37599
11,413,679,1.0,27551,186346,37433
12,413,838,1.0,43306,186346,38060
13,413,1006,1.0,37379,186344,37328
14,413,1856,1.0,20583,186344,35862
15,413,1897,1.0,47830,186346,36939
16,413,1938,1.0,55918,186334,35877
17,545,615,1.0,18199,186340,36534
18,545,679,1.0,31192,186345,38255
19,545,838,1.0,39077,186340,36606
20,545,1006,1.0,23512,186346,36107
21,545,1856,1.0,51730,186346,36052
22,545,1897,1.0,43641,186345,37117
23,545,1938,1.0,37821,186346,36736
24,615,679,1.0,39164,186345,37517
25,615,838,1.0,49101,186340,37147
26,615,1006,1.0,45541,186346,38020
27,615,1856,1.0,54090,186346,37210
28,615,1897,1.0,57588,186345,37809
29,615,1938,1.0,50561,186346,37406
30,679,838,1.0,38505,186345,38022
31,679,1006,1.0,51008,186346,37985
32,679,1856,1.0,61187,186346,37736
33,679,1897,1.0,57350,186344,37476
34,679,1938,1.0,40900,186346,36963
35,838,1006,1.0,41081,186346,36018
36,838,1856,1.0,27305,186346,36422
37,838,1897,1.0,22554,186345,37058
38,838,1938,1.0,48070,186346,37156
39,1006,1856,1.0,45835,186340,36896
40,1006,1897,1.0,45642,186346,36936
41,1006,1938,1.0,32610,186344,37619
42,1856,1897,1.0,51858,186346,37994
43,1856,1938,1.0,45636,186344,37085
44,1897,1938,1.0,55605,186346,36687
0,56,243,1.0,57115,186345,37431
1,56,349,1.0,45627,186346,38332
2,56,940,1.0,41735,186345,37122
3,56,1027,1.0,28326,186338,37097
4,56,1143,1.0,39573,186346,36053
5,56,1505,1.0,45115,186340,37741
6,56,1836,1.0,48013,186346,36500
7,56,1899,1.0,22899,186343,38300
8,56,1932,1.0,43082,186346,37770
9,243,349,1.0,34312,186346,37498
10,243,940,1.0,49309,186331,37970
11,243,1027,1.0,23061,186345,36043
12,243,1143,1.0,37726,186346,36264
13,243,1505,1.0,55544,186345,37628
14,243,1836,1.0,60334,186346,37745
15,243,1899,1.0,45514,186345,37470
16,243,1932,1.0,43726,186346,37930
17,349,940,1.0,54683,186346,37615
18,349,1027,1.0,32986,186346,37056
19,349,1143,1.0,58057,186340,37914
20,349,1505,1.0,52967,186346,37348
21,349,1836,1.0,48557,186345,37805
22,349,1899,1.0,49521,186346,38466
23,349,1932,1.0,52785,186345,37645
24,940,1027,1.0,38890,186345,37148
25,940,1143,1.0,52565,186346,38581
26,940,1505,1.0,31433,186345,38133
27,940,1836,1.0,43379,186346,37683
28,940,1899,1.0,28076,186345,38262
29,940,1932,1.0,47575,186346,36622
30,1027,1143,1.0,36456,186346,36361
31,1027,1505,1.0,49933,186340,38297
32,1027,1836,1.0,49619,186346,36822
33,1027,1899,1.0,56013,186343,37611
34,1027,1932,1.0,55126,186346,37023
35,1143,1505,1.0,41397,186346,37446
36,1143,1836,1.0,45763,186345,37143
37,1143,1899,1.0,55244,186346,38113
38,1143,1932,1.0,29841,186345,36646
39,1505,1836,1.0,38147,186346,36959
40,1505,1899,1.0,44640,186343,37504
41,1505,1932,1.0,37553,186346,37387
42,1836,1899,1.0,31478,186346,37114
43,1836,1932,1.0,27417,186344,36969
44,1899,1932,1.0,36993,186346,38182
0,219,237,1.0,64332,186344,38806
1,219,404,1.0,42725,186345,38010
2,219,546,1.0,58524,186344,37682
3,219,1005,1.0,43227,186346,37978
4,219,1084,1.0,36084,186346,38473
5,219,1177,1.0,26195,186346,37750
6,219,1324,1.0,32949,186345,37341
7,219,1620,1.0,21371,186346,38071
8,219,1746,1.0,44040,186345,37711
9,237,404,1.0,27557,186345,36967
10,237,546,1.0,44237,186343,37457
11,237,1005,1.0,43153,186346,36782
12,237,1084,1.0,35558,186346,37195
13,237,1177,1.0,61839,186346,38323
14,237,1324,1.0,40654,186345,37278
15,237,1620,1.0,25762,186346,37054
16,237,1746,1.0,42032,186345,37757
17,404,546,1.0,50851,186345,37697
18,404,1005,1.0,56362,186346,39012
19,404,1084,1.0,53491,186346,38022
20,404,1177,1.0,53206,186346,38300
21,404,1324,1.0,27353,186334,36104
22,404,1620,1.0,55094,186346,38372
23,404,1746,1.0,24677,186344,37710
24,546,1005,1.0,34150,186346,37246
25,546,1084,1.0,48338,186346,37339
26,546,1177,1.0,34669,186346,37872
27,546,1324,1.0,41758,186345,36996
28,546,1620,1.0,31244,186346,37683
29,546,1746,1.0,44540,186345,38462
30,1005,1084,1.0,49783,186340,38026
31,1005,1177,1.0,37310,186341,38356
32,1005,1324,1.0,35285,186346,37628
33,1005,1620,1.0,36781,186345,38548
34,1005,1746,1.0,55306,186346,38914
35,1084,1177,1.0,49218,186341,37165
36,1084,1324,1.0,34021,186346,37110
37,1084,1620,1.0,29367,186345,38311
38,1084,1746,1.0,37110,186346,37119
39,1177,1324,1.0,21531,186346,37967
40,1177,1620,1.0,44305,186345,38518
41,1177,1746,1.0,65317,186346,38280
42,1324,1620,1.0,53563,186346,37560
43,1324,1746,1.0,66885,186344,38616
44,1620,1746,1.0,44969,186346,38101
0,117,214,1.0,35556,186346,37640
1,117,425,1.0,38169,186345,37055
2,117,592,1.0,57628,186346,38334
3,117,1323,1.0,35327,186346,37993
4,117,1542,1.0,58078,186346,37429
5,117,1562,1.0,38846,186346,37717
6,117,1657,1.0,33284,186341,38352
7,117,1710,1.0,48662,186343,37470
8,117,1792,1.0,52493,186346,37934
9,214,425,1.0,34384,186346,37122
10,214,592,1.0,36567,186340,35994
11,214,1323,1.0,34475,186341,37250
12,214,1542,1.0,48540,186341,37252
13,214,1562,1.0,48614,186340,37577
14,214,1657,1.0,49757,186346,36725
15,214,1710,1.0,42417,186346,36643
16,214,1792,1.0,55303,186345,37245
17,425,592,1.0,42350,186346,37812
18,425,1323,1.0,25879,186346,35081
19,425,1542,1.0,48719,186346,37671
20,425,1562,1.0,41830,186346,36802
21,425,1657,1.0,41774,186345,36864
22,425,1710,1.0,42417,186345,37200
23,425,1792,1.0,39589,186346,37789
24,592,1323,1.0,51546,186341,37268
25,592,1542,1.0,46721,186341,36703
26,592,1562,1.0,56622,186337,38279
27,592,1657,1.0,46390,186346,38101
28,592,1710,1.0,32326,186346,37565
29,592,1792,1.0,42655,186345,37689
30,1323,1542,1.0,16138,186327,35577
31,1323,1562,1.0,57518,186341,37927
32,1323,1657,1.0,30879,186346,37862
33,1323,1710,1.0,35011,186346,36649
34,1323,1792,1.0,11143,186345,36867
35,1542,1562,1.0,26245,186341,36745
36,1542,1657,1.0,50999,186346,37307
37,1542,1710,1.0,36175,186346,37157
38,1542,1792,1.0,54385,186345,36915
39,1562,1657,1.0,44772,186346,37548
40,1562,1710,1.0,56901,186346,37266
41,1562,1792,1.0,18562,186345,37408
42,1657,1710,1.0,18778,186343,37350
43,1657,1792,1.0,13873,186346,37803
44,1710,1792,1.0,35934,186346,37238
0,179,1262,1.0,58578,186340,38315
1,179,1455,1.0,41495,186340,37389
2,179,1476,1.0,54310,186346,37945
3,179,1673,1.0,14855,186344,35829
4,179,1674,1.0,40435,186346,36849
5,179,1687,1.0,39822,186343,37087
6,179,1725,1.0,42328,186346,37820
7,179,1765,1.0,49951,186346,36703
8,179,1802,1.0,45841,186345,37024
9,1262,1455,1.0,39712,186340,37583
10,1262,1476,1.0,44639,186346,37485
11,1262,1673,1.0,40826,186344,37057
12,1262,1674,1.0,57831,186346,38799
13,1262,1687,1.0,60965,186343,38327
14,1262,1725,1.0,17087,186346,37671
15,1262,1765,1.0,53352,186346,37581
16,1262,1802,1.0,50479,186345,37044
17,1455,1476,1.0,54653,186346,37382
18,1455,1673,1.0,11207,186344,36680
19,1455,1674,1.0,56104,186346,38879
20,1455,1687,1.0,30300,186343,37577
21,1455,1725,1.0,46616,186346,36861
22,1455,1765,1.0,32674,186346,36816
23,1455,1802,1.0,33606,186345,37810
24,1476,1673,1.0,46275,186346,37199
25,1476,1674,1.0,49262,186339,37328
26,1476,1687,1.0,31019,186346,37559
27,1476,1725,1.0,29614,186345,36542
28,1476,1765,1.0,49007,186345,36829
29,1476,1802,1.0,27530,186346,35980
30,1673,1674,1.0,35625,186346,37585
31,1673,1687,1.0,31962,186344,37261
32,1673,1725,1.0,59043,186346,37789
33,1673,1765,1.0,49951,186346,38242
34,1673,1802,1.0,57310,186345,38381
35,1674,1687,1.0,22847,186346,36752
36,1674,1725,1.0,40425,186345,37360
37,1674,1765,1.0,37017,186345,37864
38,1674,1802,1.0,52150,186346,38365
39,1687,1725,1.0,51492,186346,36391
40,1687,1765,1.0,42953,186346,37519
41,1687,1802,1.0,36747,186345,37967
42,1725,1765,1.0,32045,186340,36260
43,1725,1802,1.0,49007,186346,37582
44,1765,1802,1.0,43907,186346,36945
0,10,188,1.0,47301,186345,36955
1,10,611,1.0,36666,186344,36839
2,10,830,1.0,48004,186345,37236
3,10,832,1.0,44215,186346,37948
4,10,855,1.0,46493,186346,36555
5,10,960,1.0,55519,186345,38372
6,10,1039,1.0,10735,186346,36455
7,10,1553,1.0,48993,186346,38146
8,10,1877,1.0,34089,186346,37263
9,188,611,1.0,50718,186345,37234
10,188,830,1.0,44196,186337,36946
11,188,832,1.0,27457,186346,36320
12,188,855,1.0,58926,186346,38826
13,188,960,1.0,39122,186340,37599
14,188,1039,1.0,43953,186346,37204
15,188,1553,1.0,42991,186346,38151
16,188,1877,1.0,60460,186346,37885
17,611,830,1.0,26259,186345,35530
18,611,832,1.0,50205,186346,37808
19,611,855,1.0,37757,186346,38563
20,611,960,1.0,45361,186345,38000
21,611,1039,1.0,52945,186346,38663
22,611,1553,1.0,30478,186346,37429
23,611,1877,1.0,55302,186346,36883
24,830,832,1.0,46660,186346,37598
25,830,855,1.0,21741,186346,38145
26,830,960,1.0,34994,186340,37717
27,830,1039,1.0,41916,186346,38570
28,830,1553,1.0,45230,186346,37508
29,830,1877,1.0,39795,186346,36711
30,832,855,1.0,50158,186344,37639
31,832,960,1.0,58378,186346,38092
32,832,1039,1.0,37800,186340,36683
33,832,1553,1.0,45366,186340,38156
34,832,1877,1.0,28152,186340,36098
35,855,960,1.0,50115,186346,38276
36,855,1039,1.0,33900,186344,38005
37,855,1553,1.0,55125,186344,38090
38,855,1877,1.0,53197,186344,37936
39,960,1039,1.0,55519,186346,39159
40,960,1553,1.0,50257,186346,37498
41,960,1877,1.0,42817,186346,38428
42,1039,1553,1.0,47013,186340,37661
43,1039,1877,1.0,19664,186340,37434
44,1553,1877,1.0,23942,186332,37242
0,261,279,1.0,43740,186346,37781
1,261,507,1.0,54065,186346,37726
2,261,1052,1.0,55436,186341,36100
3,261,1141,1.0,24597,186346,36965
4,261,1216,1.0,38641,186346,36666
5,261,1280,1.0,38437,186346,36874
6,261,1351,1.0,38688,186346,37988
7,261,1753,1.0,35327,186346,36901
8,261,1870,1.0,29175,186346,36558
9,279,507,1.0,57867,186343,38844
10,279,1052,1.0,10302,186346,37777
11,279,1141,1.0,38714,186344,36931
12,279,1216,1.0,55858,186340,37775
13,279,1280,1.0,57762,186345,39253
14,279,1351,1.0,37782,186340,37146
15,279,1753,1.0,38871,186341,37381
16,279,1870,1.0,58540,186345,38617
17,507,1052,1.0,45854,186346,37578
18,507,1141,1.0,56162,186344,37488
19,507,1216,1.0,7365,186343,33686
20,507,1280,1.0,36175,186345,37020
21,507,1351,1.0,56828,186343,38588
22,507,1753,1.0,50825,186343,37505
23,507,1870,1.0,25419,186345,36614
24,1052,1141,1.0,52041,186346,37197
25,1052,1216,1.0,44762,186346,37336
26,1052,1280,1.0,15950,186346,37250
27,1052,1351,1.0,49560,186346,38012
28,1052,1753,1.0,34226,186346,37376
29,1052,1870,1.0,49831,186346,38180
30,1141,1216,1.0,45899,186344,37680
31,1141,1280,1.0,52005,186345,37796
32,1141,1351,1.0,26183,186344,38431
33,1141,1753,1.0,35327,186344,37395
34,1141,1870,1.0,41201,186345,37276
35,1216,1280,1.0,47307,186345,36903
36,1216,1351,1.0,48848,186340,37114
37,1216,1753,1.0,55858,186341,37398
38,1216,1870,1.0,52752,186345,37975
39,1280,1351,1.0,25389,186345,37893
40,1280,1753,1.0,24687,186345,38027
41,1280,1870,1.0,33542,186341,37604
42,1351,1753,1.0,48849,186341,37576
43,1351,1870,1.0,49123,186345,38532
44,1753,1870,1.0,17097,186345,36249
0,57,527,1.0,24015,186346,37783
1,57,599,1.0,23424,186346,37805
2,57,635,1.0,24015,186346,37552
3,57,752,1.0,42913,186346,38181
4,57,1128,1.0,33248,186346,37980
5,57,1538,1.0,41062,186346,38584
6,57,1763,1.0,32416,186341,38151
7,57,1913,1.0,28633,186337,36020
8,57,1936,1.0,43031,186341,36917
9,527,599,1.0,48861,186345,37828
10,527,635,1.0,57228,186345,37175
11,527,752,1.0,51095,186341,36820
12,527,1128,1.0,62162,186345,38217
13,527,1538,1.0,18695,186345,37449
14,527,1763,1.0,34482,186346,37842
15,527,1913,1.0,46194,186346,36632
16,527,1936,1.0,37025,186346,37272
17,599,635,1.0,29927,186341,36756
18,599,752,1.0,26189,186345,38717
19,599,1128,1.0,49705,186340,38082
20,599,1538,1.0,19037,186337,37362
21,599,1763,1.0,32695,186346,36563
22,599,1913,1.0,45326,186346,37890
23,599,1936,1.0,55005,186346,38977
24,635,752,1.0,41276,186345,37794
25,635,1128,1.0,29557,186341,37337
26,635,1538,1.0,52913,186341,38437
27,635,1763,1.0,27963,186346,37962
28,635,1913,1.0,46967,186346,37327
29,635,1936,1.0,33072,186346,37300
30,752,1128,1.0,44178,186345,38561
31,752,1538,1.0,26567,186345,37374
32,752,1763,1.0,59941,186346,38606
33,752,1913,1.0,59041,186346,37754
34,752,1936,1.0,40121,186346,38405
35,1128,1538,1.0,22908,186340,37548
36,1128,1763,1.0,46311,186346,38045
37,1128,1913,1.0,30068,186346,37549
38,1128,1936,1.0,43611,186346,38227
39,1538,1763,1.0,47106,186346,38800
40,1538,1913,1.0,52913,186346,37734
41,1538,1936,1.0,48241,186346,37988
42,1763,1913,1.0,46967,186341,38307
43,1763,1936,1.0,48543,186340,37461
44,1913,1936,1.0,45551,186341,37817
0,182,475,1.0,55285,186344,37867
1,182,608,1.0,33412,186346,38291
2,182,1117,1.0,13153,186345,37603
3,182,1162,1.0,17632,186346,37698
4,182,1285,1.0,37562,186341,37143
5,182,1585,1.0,41168,186345,36908
6,182,1682,1.0,52113,186345,36416
7,182,1806,1.0,56394,186346,37814
8,182,1977,1.0,52481,186346,37349
9,475,608,1.0,20508,186346,38423
10,475,1117,1.0,53657,186345,38678
11,475,1162,1.0,68324,186346,38106
12,475,1285,1.0,39965,186344,38662
13,475,1585,1.0,42679,186345,38446
14,475,1682,1.0,36660,186345,36913
15,475,1806,1.0,50316,186346,37540
16,475,1977,1.0,26567,186346,38471
17,608,1117,1.0,65268,186346,38768
18,608,1162,1.0,54181,186331,38155
19,608,1285,1.0,15386,186346,36588
20,608,1585,1.0,43230,186346,36900
21,608,1682,1.0,49077,186346,38340
22,608,1806,1.0,41939,186341,37144
23,608,1977,1.0,16738,186340,34944
24,1117,1162,1.0,30139,186346,36260
25,1117,1285,1.0,40705,186345,37216
26,1117,1585,1.0,26334,186341,37222
27,1117,1682,1.0,22190,186340,37038
28,1117,1806,1.0,27870,186346,37556
29,1117,1977,1.0,45992,186346,36756
30,1162,1285,1.0,65549,186346,37473
31,1162,1585,1.0,62734,186346,37277
32,1162,1682,1.0,51063,186346,37155
33,1162,1806,1.0,31962,186341,37927
34,1162,1977,1.0,46140,186340,38084
35,1285,1585,1.0,47589,186345,37152
36,1285,1682,1.0,49077,186345,38167
37,1285,1806,1.0,45927,186346,37629
38,1285,1977,1.0,31386,186346,37688
39,1585,1682,1.0,22190,186341,36380
40,1585,1806,1.0,37887,186346,37637
41,1585,1977,1.0,56020,186346,37367
42,1682,1806,1.0,40158,186346,37060
43,1682,1977,1.0,56162,186346,36833
44,1806,1977,1.0,48924,186341,37667
0,241,432,1.0,38465,186346,38405
1,241,618,1.0,50092,186346,36608
2,241,642,1.0,39487,186346,37964
3,241,791,1.0,58375,186339,38501
4,241,1110,1.0,43140,186345,38245
5,241,1432,1.0,29965,186339,37788
6,241,1433,1.0,42454,186346,38243
7,241,1768,1.0,14471,186345,38409
8,241,1771,1.0,36827,186346,37943
9,432,618,1.0,34551,186340,37793
10,432,642,1.0,37223,186345,38325
11,432,791,1.0,41510,186346,37670
12,432,1110,1.0,40814,186346,38234
13,432,1432,1.0,21325,186346,37731
14,432,1433,1.0,42019,186345,38048
15,432,1768,1.0,49267,186346,38085
16,432,1771,1.0,46804,186345,38160
17,618,642,1.0,50926,186345,36935
18,618,791,1.0,41706,186346,37285
19,618,1110,1.0,41027,186346,37113
20,618,1432,1.0,58378,186346,37902
21,618,1433,1.0,48993,186345,37204
22,618,1768,1.0,46114,186346,37226
23,618,1771,1.0,34210,186345,36547
24,642,791,1.0,64716,186346,37649
25,642,1110,1.0,56357,186346,36818
26,642,1432,1.0,43705,186346,37261
27,642,1433,1.0,21128,186340,37333
28,642,1768,1.0,32168,186346,36097
29,642,1771,1.0,35799,186341,36730
30,791,1110,1.0,41706,186345,37627
31,791,1432,1.0,60017,186334,38133
32,791,1433,1.0,51613,186346,37032
33,791,1768,1.0,49027,186345,37969
34,791,1771,1.0,45716,186346,37582
35,1110,1432,1.0,39048,186345,38223
36,1110,1433,1.0,50294,186346,38265
37,1110,1768,1.0,27885,186341,37195
38,1110,1771,1.0,31137,186346,36964
39,1432,1433,1.0,53201,186346,38193
40,1432,1768,1.0,19286,186345,33405
41,1432,1771,1.0,51542,186346,37063
42,1433,1768,1.0,55296,186346,37391
43,1433,1771,1.0,34564,186341,36992
44,1768,1771,1.0,41093,186346,38348
0,27,137,1.0,52701,186346,38385
1,27,359,1.0,16531,186346,35594
2,27,640,1.0,24815,186344,36986
3,27,940,1.0,43324,186346,38051
4,27,1151,1.0,59527,186346,37520
5,27,1211,1.0,40664,186344,36779
6,27,1224,1.0,33512,186346,37227
7,27,1690,1.0,21261,186346,37952
8,27,1889,1.0,56381,186344,38121
9,137,359,1.0,39908,186345,37072
10,137,640,1.0,36126,186346,37208
11,137,940,1.0,53628,186345,37508
12,137,1151,1.0,43211,186345,38683
13,137,1211,1.0,56126,186346,37741
14,137,1224,1.0,54200,186345,37987
15,137,1690,1.0,25443,186345,37716
16,137,1889,1.0,4807,186346,32104
17,359,640,1.0,39265,186346,38294
18,359,940,1.0,50831,186344,37949
19,359,1151,1.0,43705,186341,37515
20,359,1211,1.0,42118,186346,36923
21,359,1224,1.0,17953,186344,36895
22,359,1690,1.0,64612,186344,38224
23,359,1889,1.0,44021,186346,37443
24,640,940,1.0,43224,186346,37536
25,640,1151,1.0,43705,186346,37243
26,640,1211,1.0,56504,186340,37662
27,640,1224,1.0,44973,186346,38325
28,640,1690,1.0,43697,186346,37628
29,640,1889,1.0,36126,186340,36597
30,940,1151,1.0,32281,186344,37010
31,940,1211,1.0,28076,186346,37225
32,940,1224,1.0,56378,186341,38486
33,940,1690,1.0,54607,186340,39043
34,940,1889,1.0,44159,186346,37321
35,1151,1211,1.0,52101,186346,37709
36,1151,1224,1.0,58532,186344,37447
37,1151,1690,1.0,43697,186344,37039
38,1151,1889,1.0,34488,186346,37404
39,1211,1224,1.0,53402,186346,36862
40,1211,1690,1.0,48070,186346,37587
41,1211,1889,1.0,15051,186334,36686
42,1224,1690,1.0,28785,186341,36996
43,1224,1889,1.0,52380,186346,36900
44,1690,1889,1.0,50917,186346,38300
0,75,89,1.0,45586,186346,37505
1,75,96,1.0,41877,186346,37537
2,75,101,1.0,32956,186344,37016
3,75,266,1.0,31197,186346,36501
4,75,367,1.0,29370,186346,36453
5,75,601,1.0,56082,186345,37541
6,75,690,1.0,44054,186341,37683
7,75,1187,1.0,48950,186346,37672
8,75,1831,1.0,27793,186345,36966
9,89,96,1.0,50164,186341,37281
10,89,101,1.0,40435,186346,38059
11,89,266,1.0,50345,186341,37447
12,89,367,1.0,54647,186334,37675
13,89,601,1.0,20931,186346,36579
14,89,690,1.0,40435,186346,36259
15,89,1187,1.0,47474,186331,37062
16,89,1831,1.0,43148,186346,37748
17,96,101,1.0,46229,186346,38029
