,pair_1,pair_2,ibd_frac,ibd_min_node,ibd_max_node,ibd_nsegments
15,351,1861,1.0,10219,23781,3837
16,351,1993,1.0,10961,23781,3835
17,409,859,1.0,13114,23778,4184
18,409,954,1.0,9494,23778,4324
19,409,1534,1.0,12804,23778,4168
20,409,1643,1.0,12045,23779,4113
21,409,1781,1.0,12965,23779,4359
22,409,1861,1.0,12055,23781,4210
23,409,1993,1.0,11586,23781,4253
24,859,954,1.0,6420,23774,3882
25,859,1534,1.0,5463,23776,3305
26,859,1643,1.0,11290,23779,3871
27,859,1781,1.0,8914,23779,3799
28,859,1861,1.0,10966,23781,3962
29,859,1993,1.0,11374,23781,3869
30,954,1534,1.0,9541,23776,3733
31,954,1643,1.0,9252,23779,3937
32,954,1781,1.0,12258,23779,4055
33,954,1861,1.0,11802,23781,4010
34,954,1993,1.0,8798,23781,3858
35,1534,1643,1.0,11213,23779,3982
36,1534,1781,1.0,11428,23779,3681
37,1534,1861,1.0,12645,23781,4161
38,1534,1993,1.0,12265,23781,3995
39,1643,1781,1.0,10875,23775,4058
40,1643,1861,1.0,10875,23781,4072
41,1643,1993,1.0,12900,23781,3874
42,1781,1861,1.0,7215,23781,3416
43,1781,1993,1.0,9136,23781,3821
44,1861,1993,1.0,10705,23781,3997
0,7,509,1.0,12131,23781,3666
1,7,683,1.0,11999,23781,3721
2,7,731,1.0,11308,23781,3881
3,7,901,1.0,12137,23781,4098
4,7,1553,1.0,11839,23781,3906
5,7,1601,1.0,11791,23781,3861
6,7,1678,1.0,11648,23781,3967
7,7,1724,1.0,13508,23781,3912
8,7,1886,1.0,11049,23781,3532
9,509,683,1.0,10124,23781,3938
10,509,731,1.0,10101,23779,3750
11,509,901,1.0,12690,23781,3831
12,509,1553,1.0,9406,23779,3431
13,509,1601,1.0,10260,23777,3978
14,509,1678,1.0,10200,23779,3820
15,509,1724,1.0,11551,23776,3563
16,509,1886,1.0,11688,23779,3782
17,683,731,1.0,7189,23781,3950
18,683,901,1.0,11404,23774,4229
19,683,1553,1.0,12727,23781,4287
20,683,1601,1.0,10382,23781,3880
21,683,1678,1.0,11387,23781,3481
22,683,1724,1.0,11810,23781,3828
23,683,1886,1.0,11999,23781,3931
24,731,901,1.0,12460,23781,4145
25,731,1553,1.0,12727,23777,3862
26,731,1601,1.0,7816,23779,4052
27,731,1678,1.0,10200,23779,3579
28,731,1724,1.0,10583,23779,3945
29,731,1886,1.0,11019,23779,3671
30,901,1553,1.0,11170,23781,4180
31,901,1601,1.0,8047,23781,4028
32,901,1678,1.0,12460,23781,4113
33,901,1724,1.0,10793,23781,4149
34,901,1886,1.0,9760,23781,3808
35,1553,1601,1.0,10595,23779,3993
36,1553,1678,1.0,13258,23779,3978
37,1553,1724,1.0,9801,23779,3935
38,1553,1886,1.0,12113,23779,3896
39,1601,1678,1.0,11355,23779,4191
40,1601,1724,1.0,10510,23777,4304
41,1601,1886,1.0,12069,23779,4145
42,1678,1724,1.0,12976,23779,3932
43,1678,1886,1.0,12042,23772,3721
44,1724,1886,1.0,12258,23779,3742
0,287,907,1.0,11011,23781,3924
1,287,908,1.0,4997,23779,2448
2,287,909,1.0,12279,23779,3936
3,287,966,1.0,11757,23781,3854
4,287,1500,1.0,10219,23778,3585
5,287,1549,1.0,11277,23776,3757
6,287,1653,1.0,9009,23781,3631
7,287,1759,1.0,10951,23779,3816
8,287,1893,1.0,11802,23781,3931
9,907,908,1.0,10183,23781,3516
10,907,909,1.0,9100,23781,3632
11,907,966,1.0,11727,23779,3966
12,907,1500,1.0,9833,23781,3543
13,907,1549,1.0,12244,23781,4019
14,907,1653,1.0,12384,23781,3995
15,907,1759,1.0,9497,23781,3900
16,907,1893,1.0,8872,23776,4143
17,908,909,1.0,6597,23778,3380
18,908,966,1.0,11446,23781,4132
19,908,1500,1.0,10183,23779,3642
20,908,1549,1.0,10079,23779,3386
21,908,1653,1.0,9230,23781,3962
22,908,1759,1.0,11426,23778,4013
23,908,1893,1.0,10556,23781,4079
24,909,966,1.0,10677,23781,3982
25,909,1500,1.0,9349,23779,4025
26,909,1549,1.0,11282,23779,3915
27,909,1653,1.0,11387,23781,3895
28,909,1759,1.0,8209,23775,4072
29,909,1893,1.0,8251,23781,4334
30,966,1500,1.0,8745,23781,3788
31,966,1549,1.0,8745,23781,3452
32,966,1653,1.0,11637,23781,3907
33,966,1759,1.0,11699,23781,4257
34,966,1893,1.0,10293,23779,3790
35,1500,1549,1.0,8984,23778,3589
36,1500,1653,1.0,13508,23781,4017
37,1500,1759,1.0,13125,23779,4096
38,1500,1893,1.0,10989,23781,4217
39,1549,1653,1.0,9239,23781,3787
40,1549,1759,1.0,10375,23779,4165
41,1549,1893,1.0,12169,23781,3998
42,1653,1759,1.0,10375,23781,3903
43,1653,1893,1.0,12242,23781,4021
44,1759,1893,1.0,13205,23781,4277
0,173,496,1.0,11903,23781,3994
1,173,619,1.0,9001,23781,3693
2,173,817,1.0,8646,23777,3678
3,173,842,1.0,11318,23781,3809
4,173,983,1.0,11900,23781,4133
5,173,1099,1.0,9485,23781,3703
6,173,1438,1.0,11858,23781,4169
7,173,1807,1.0,11045,23781,3908
8,173,1931,1.0,11841,23781,3992
9,496,619,1.0,12159,23781,4059
10,496,817,1.0,11658,23781,4135
11,496,842,1.0,12327,23776,4092
12,496,983,1.0,7813,23779,3524
13,496,1099,1.0,11699,23781,3983
14,496,1438,1.0,11532,23779,4243
15,496,1807,1.0,10618,23779,3978
16,496,1931,1.0,11294,23778,4100
17,619,817,1.0,13446,23781,4167
18,619,842,1.0,10677,23781,3978
19,619,983,1.0,12080,23781,4360
20,619,1099,1.0,11637,23779,3924
21,619,1438,1.0,12036,23781,4131
22,619,1807,1.0,12506,23781,4288
23,619,1931,1.0,9327,23781,3743
24,817,842,1.0,10662,23781,3943
25,817,983,1.0,9006,23781,3622
26,817,1099,1.0,10266,23781,3956
27,817,1438,1.0,12202,23781,4274
28,817,1807,1.0,13339,23781,4114
29,817,1931,1.0,12318,23781,4089
30,842,983,1.0,12327,23779,4020
31,842,1099,1.0,9604,23781,3764
32,842,1438,1.0,11873,23779,3806
33,842,1807,1.0,11015,23779,3923
34,842,1931,1.0,5061,23778,3905
35,983,1099,1.0,12885,23781,3939
36,983,1438,1.0,9998,23774,3888
37,983,1807,1.0,10218,23779,4109
38,983,1931,1.0,12570,23779,3885
39,1099,1438,1.0,11649,23781,3882
40,1099,1807,1.0,11498,23781,3756
41,1099,1931,1.0,9604,23781,3768
42,1438,1807,1.0,9848,23779,4115
43,1438,1931,1.0,11841,23779,4029
44,1807,1931,1.0,11841,23779,4065
0,161,279,1.0,11801,23779,3981
1,161,739,1.0,10336,23779,3973
2,161,792,1.0,10413,23775,3315
3,161,907,1.0,10183,23781,3823
4,161,1108,1.0,10088,23779,4013
5,161,1215,1.0,9604,23777,3606
6,161,1584,1.0,10413,23778,3844
7,161,1750,1.0,9430,23772,3822
8,161,1868,1.0,8872,23778,3810
9,279,739,1.0,11978,23779,4083
10,279,792,1.0,11802,23779,3930
11,279,907,1.0,9254,23781,3982
12,279,1108,1.0,8796,23774,3716
13,279,1215,1.0,10148,23779,4192
14,279,1584,1.0,11839,23779,4191
15,279,1750,1.0,12912,23779,4175
16,279,1868,1.0,9662,23779,4134
17,739,792,1.0,13243,23779,4157
18,739,907,1.0,12930,23781,4288
19,739,1108,1.0,13523,23779,4009
20,739,1215,1.0,9230,23779,3852
21,739,1584,1.0,10413,23779,4163
22,739,1750,1.0,10515,23779,4033
23,739,1868,1.0,12930,23779,4179
24,792,907,1.0,10952,23781,4037
25,792,1108,1.0,11802,23779,4012
26,792,1215,1.0,9009,23777,3482
27,792,1584,1.0,11278,23778,4010
28,792,1750,1.0,12703,23775,4090
29,792,1868,1.0,11467,23778,3874
30,907,1108,1.0,9497,23781,3848
31,907,1215,1.0,13148,23781,3855
32,907,1584,1.0,9938,23781,4209
33,907,1750,1.0,12318,23781,4120
34,907,1868,1.0,9100,23781,3735
35,1108,1215,1.0,11738,23779,3756
36,1108,1584,1.0,11447,23779,4204
37,1108,1750,1.0,9195,23779,4057
38,1108,1868,1.0,11552,23779,4022
39,1215,1584,1.0,11294,23778,4128
40,1215,1750,1.0,10556,23777,3953
41,1215,1868,1.0,12079,23778,3823
42,1584,1750,1.0,12200,23778,4076
43,1584,1868,1.0,12207,23775,4016
44,1750,1868,1.0,10942,23778,4091
0,143,280,1.0,13037,23776,4085
1,143,788,1.0,12730,23781,4037
2,143,870,1.0,9285,23779,3834
3,143,1068,1.0,12566,23781,4093
4,143,1238,1.0,12324,23779,4196
5,143,1506,1.0,12729,23779,4072
6,143,1720,1.0,10443,23779,4086
7,143,1902,1.0,4286,23779,2863
8,143,1929,1.0,10608,23779,3894
9,280,788,1.0,7534,23781,3765
10,280,870,1.0,10350,23779,3938
11,280,1068,1.0,12858,23781,4012
12,280,1238,1.0,12715,23779,3775
13,280,1506,1.0,11956,23779,4178
14,280,1720,1.0,13678,23779,4131
15,280,1902,1.0,12858,23779,3903
16,280,1929,1.0,12789,23779,4240
17,788,870,1.0,12222,23781,3964
18,788,1068,1.0,12616,23775,4128
19,788,1238,1.0,11689,23781,4016
20,788,1506,1.0,11628,23781,4021
21,788,1720,1.0,11486,23781,4024
22,788,1902,1.0,7748,23781,3956
23,788,1929,1.0,11616,23781,4214
24,870,1068,1.0,12704,23781,4066
25,870,1238,1.0,11322,23776,3753
26,870,1506,1.0,11853,23778,4149
27,870,1720,1.0,11637,23775,3783
28,870,1902,1.0,11841,23770,3857
29,870,1929,1.0,10603,23775,3795
30,1068,1238,1.0,11842,23781,4011
31,1068,1506,1.0,13374,23781,4122
32,1068,1720,1.0,12199,23781,4222
33,1068,1902,1.0,9430,23781,4111
34,1068,1929,1.0,10589,23781,4013
35,1238,1506,1.0,9287,23778,3789
36,1238,1720,1.0,9126,23776,3667
37,1238,1902,1.0,9126,23776,3682
38,1238,1929,1.0,12752,23776,3918
39,1506,1720,1.0,9296,23778,4221
40,1506,1902,1.0,12729,23778,3997
41,1506,1929,1.0,8429,23778,4183
42,1720,1902,1.0,6894,23775,3685
43,1720,1929,1.0,9126,23770,3591
44,1902,1929,1.0,10608,23775,3684
0,50,274,1.0,12224,23778,3733
1,50,403,1.0,10756,23779,4033
2,50,735,1.0,13394,23781,4221
3,50,760,1.0,10524,23781,3630
4,50,1027,1.0,11652,23779,4202
5,50,1034,1.0,8655,23779,3738
6,50,1096,1.0,10602,23779,3787
7,50,1560,1.0,10586,23779,3936
8,50,1725,1.0,11965,23779,4017
9,274,403,1.0,11338,23779,3868
10,274,735,1.0,10807,23781,4002
11,274,760,1.0,11345,23781,3955
12,274,1027,1.0,8926,23779,3531
13,274,1034,1.0,9430,23779,3774
14,274,1096,1.0,8787,23779,3371
15,274,1560,1.0,11762,23779,3912
16,274,1725,1.0,10041,23779,3950
17,403,735,1.0,11294,23781,4168
18,403,760,1.0,8151,23781,3862
19,403,1027,1.0,12930,23779,3926
20,403,1034,1.0,12102,23779,3859
21,403,1096,1.0,10931,23779,4043
22,403,1560,1.0,11919,23779,4140
23,403,1725,1.0,7858,23778,3978
24,735,760,1.0,12855,23779,3788
25,735,1027,1.0,11735,23781,4140
26,735,1034,1.0,10278,23781,3897
27,735,1096,1.0,12619,23781,3937
28,735,1560,1.0,11116,23781,3835
29,735,1725,1.0,11059,23781,3794
30,760,1027,1.0,11345,23781,4088
31,760,1034,1.0,11838,23781,3935
32,760,1096,1.0,11869,23781,3789
33,760,1560,1.0,10586,23781,3886
34,760,1725,1.0,8821,23781,3790
35,1027,1034,1.0,9430,23778,3801
36,1027,1096,1.0,8151,23777,3752
37,1027,1560,1.0,10413,23768,3682
38,1027,1725,1.0,11524,23779,4152
39,1034,1096,1.0,13032,23778,3882
40,1034,1560,1.0,11700,23778,3857
41,1034,1725,1.0,10968,23779,4098
42,1096,1560,1.0,11919,23777,3684
43,1096,1725,1.0,11444,23779,3987
44,1560,1725,1.0,11524,23779,4053
0,56,65,1.0,12317,23781,3956
1,56,672,1.0,11870,23781,3811
2,56,889,1.0,12137,23781,4062
3,56,905,1.0,9712,23778,3830
4,56,1150,1.0,12102,23779,3765
5,56,1902,1.0,11466,23779,3891
6,56,1904,1.0,12185,23776,3972
7,56,1982,1.0,12185,23776,3849
8,56,1989,1.0,12131,23781,3893
9,65,672,1.0,11803,23781,4168
10,65,889,1.0,11839,23776,4047
11,65,905,1.0,11201,23781,4122
12,65,1150,1.0,11803,23781,4004
13,65,1902,1.0,12498,23781,3820
14,65,1904,1.0,11478,23781,4050
15,65,1982,1.0,11757,23781,3999
16,65,1989,1.0,11611,23781,4005
17,672,889,1.0,8461,23781,3849
18,672,905,1.0,12697,23781,3995
19,672,1150,1.0,10475,23781,3878
20,672,1902,1.0,10133,23781,4050
21,672,1904,1.0,12017,23781,3879
22,672,1982,1.0,11802,23781,3987
23,672,1989,1.0,11015,23779,3603
24,889,905,1.0,10418,23781,3992
25,889,1150,1.0,11553,23781,3560
26,889,1902,1.0,10219,23781,3486
27,889,1904,1.0,12370,23781,4117
28,889,1982,1.0,11802,23781,4035
29,889,1989,1.0,12900,23781,3967
30,905,1150,1.0,5193,23779,3813
31,905,1902,1.0,11639,23779,4062
32,905,1904,1.0,12079,23778,3975
33,905,1982,1.0,11368,23778,4086
34,905,1989,1.0,12079,23781,4133
35,1150,1902,1.0,10586,23778,4009
36,1150,1904,1.0,11975,23779,3879
37,1150,1982,1.0,9898,23779,3929
38,1150,1989,1.0,9978,23781,3622
39,1902,1904,1.0,11212,23779,4096
40,1902,1982,1.0,7942,23779,3760
41,1902,1989,1.0,11168,23781,3860
42,1904,1982,1.0,9430,23774,3551
43,1904,1989,1.0,11879,23781,4065
44,1982,1989,1.0,12192,23781,3848
0,87,113,1.0,13242,23781,4389
1,87,459,1.0,8883,23781,3948
2,87,509,1.0,11975,23781,3926
3,87,1051,1.0,12900,23781,4269
4,87,1448,1.0,10246,23781,3998
5,87,1725,1.0,10199,23781,3776
6,87,1737,1.0,12939,23781,3758
7,87,1760,1.0,11914,23781,3745
8,87,1824,1.0,7637,23775,3662
9,113,459,1.0,8443,23779,3596
10,113,509,1.0,12952,23779,4099
11,113,1051,1.0,7925,23779,3334
12,113,1448,1.0,12407,23763,4242
13,113,1725,1.0,12387,23779,3988
14,113,1737,1.0,11278,23779,4122
15,113,1760,1.0,11958,23776,4166
16,113,1824,1.0,7637,23781,3835
17,459,509,1.0,12836,23779,3883
18,459,1051,1.0,11586,23779,3832
19,459,1448,1.0,10637,23779,3787
20,459,1725,1.0,11022,23779,4012
21,459,1737,1.0,9445,23779,3823
22,459,1760,1.0,11212,23779,3944
23,459,1824,1.0,8872,23781,3850
24,509,1051,1.0,9839,23778,3975
25,509,1448,1.0,7920,23779,3521
26,509,1725,1.0,7805,23765,3894
27,509,1737,1.0,7770,23776,3853
28,509,1760,1.0,10298,23779,3976
29,509,1824,1.0,11187,23781,3942
30,1051,1448,1.0,12244,23779,4061
31,1051,1725,1.0,12143,23778,3981
32,1051,1737,1.0,13685,23778,4209
33,1051,1760,1.0,13193,23779,4135
34,1051,1824,1.0,12690,23781,4136
35,1448,1725,1.0,13559,23779,4082
36,1448,1737,1.0,10603,23779,3978
37,1448,1760,1.0,13021,23776,4052
38,1448,1824,1.0,11919,23781,3915
39,1725,1737,1.0,11071,23776,3721
40,1725,1760,1.0,11217,23779,4047
41,1725,1824,1.0,10663,23781,3993
42,1737,1760,1.0,5696,23779,3410
43,1737,1824,1.0,5987,23781,3615
44,1760,1824,1.0,10650,23781,3955
0,11,18,1.0,12276,23781,3921
1,11,319,1.0,11502,23779,4017
2,11,561,1.0,10413,23781,3788
3,11,747,1.0,10586,23779,3871
4,11,851,1.0,11945,23780,3807
5,11,1221,1.0,12492,23779,4035
6,11,1737,1.0,12703,23766,4038
7,11,1771,1.0,9287,23781,3707
8,11,1830,1.0,8266,23781,4213
9,18,319,1.0,10297,23781,4012
10,18,561,1.0,10954,23780,4324
11,18,747,1.0,12055,23781,3872
12,18,851,1.0,12102,23781,4388
13,18,1221,1.0,12148,23781,4059
14,18,1737,1.0,8068,23781,3586
15,18,1771,1.0,12117,23779,4281
16,18,1830,1.0,12266,23781,4200
17,319,561,1.0,12226,23781,3629
18,319,747,1.0,12391,23777,4037
19,319,851,1.0,13260,23780,3981
20,319,1221,1.0,11394,23779,4035
21,319,1737,1.0,12393,23779,3875
22,319,1771,1.0,12642,23781,4081
23,319,1830,1.0,11802,23781,3663
24,561,747,1.0,8875,23781,3822
25,561,851,1.0,10963,23781,4038
26,561,1221,1.0,9524,23781,3840
27,561,1737,1.0,13125,23781,4010
28,561,1771,1.0,9524,23780,3651
29,561,1830,1.0,12402,23781,3933
30,747,851,1.0,11803,23780,4276
31,747,1221,1.0,12019,23779,4107
32,747,1737,1.0,7693,23779,3210
33,747,1771,1.0,12055,23781,3839
34,747,1830,1.0,12463,23781,4119
35,851,1221,1.0,12702,23780,3937
36,851,1737,1.0,7740,23780,4034
37,851,1771,1.0,12693,23781,4214
38,851,1830,1.0,11928,23781,4030
39,1221,1737,1.0,12019,23779,4031
40,1221,1771,1.0,8169,23781,4066
41,1221,1830,1.0,8981,23781,3741
42,1737,1771,1.0,10292,23781,3922
43,1737,1830,1.0,11729,23781,4048
44,1771,1830,1.0,11588,23781,3850
0,203,250,1.0,9430,23781,3660
1,203,299,1.0,7009,23781,4179
2,203,886,1.0,12471,23781,3899
3,203,961,1.0,12471,23781,4146
4,203,1081,1.0,9960,23780,4079
5,203,1245,1.0,11052,23781,3804
6,203,1492,1.0,9293,23781,4084
7,203,1642,1.0,10416,23781,3615
8,203,1951,1.0,12039,23781,4063
9,250,299,1.0,12264,23781,4298
10,250,886,1.0,11879,23778,4154
11,250,961,1.0,10962,23779,3727
12,250,1081,1.0,10270,23781,3993
13,250,1245,1.0,10638,23781,3450
14,250,1492,1.0,11313,23781,4178
15,250,1642,1.0,6586,23778,3417
16,250,1951,1.0,13026,23781,4072
17,299,886,1.0,9805,23781,4074
18,299,961,1.0,12030,23781,3963
19,299,1081,1.0,12173,23781,4036
20,299,1245,1.0,13034,23778,4235
21,299,1492,1.0,7628,23778,3606
22,299,1642,1.0,11519,23781,4227
23,299,1951,1.0,8034,23778,4103
24,886,961,1.0,7858,23779,3941
25,886,1081,1.0,9633,23781,3690
26,886,1245,1.0,11839,23781,4212
27,886,1492,1.0,10175,23781,3662
28,886,1642,1.0,8562,23776,3784
29,886,1951,1.0,9820,23781,3801
30,961,1081,1.0,10982,23781,4027
31,961,1245,1.0,10428,23781,3989
32,961,1492,1.0,11516,23781,4179
33,961,1642,1.0,8425,23779,3624
34,961,1951,1.0,12289,23781,4078
35,1081,1245,1.0,10839,23781,4009
36,1081,1492,1.0,11551,23781,3710
37,1081,1642,1.0,10964,23781,3976
38,1081,1951,1.0,8459,23781,3721
39,1245,1492,1.0,11553,23777,3898
40,1245,1642,1.0,11015,23781,3751
41,1245,1951,1.0,11839,23776,4029
42,1492,1642,1.0,11313,23781,4162
43,1492,1951,1.0,7467,23777,4087
44,1642,1951,1.0,11479,23781,3864
0,25,84,1.0,12930,23781,3935
1,25,183,1.0,12339,23763,3784
2,25,187,1.0,8239,23781,3658
3,25,698,1.0,10266,23781,3943
4,25,743,1.0,12671,23781,4122
5,25,766,1.0,9960,23781,3902
6,25,1088,1.0,8537,23781,3946
7,25,1401,1.0,10847,23781,3780
8,25,1880,1.0,11838,23781,4087
9,84,183,1.0,10906,23781,3495
10,84,187,1.0,11802,23781,3922
11,84,698,1.0,8777,23781,3929
12,84,743,1.0,11688,23781,3910
13,84,766,1.0,9230,23778,3501
14,84,1088,1.0,5903,23781,3767
15,84,1401,1.0,12085,23781,4051
16,84,1880,1.0,9329,23779,3936
17,183,187,1.0,11052,23781,3829
18,183,698,1.0,11176,23781,4090
19,183,743,1.0,10324,23781,3695
20,183,766,1.0,12281,23781,4250
21,183,1088,1.0,9304,23781,3905
22,183,1401,1.0,11421,23781,3860
23,183,1880,1.0,7909,23781,4057
24,187,698,1.0,11757,23779,4024
25,187,743,1.0,10876,23776,3984
26,187,766,1.0,11802,23781,4344
27,187,1088,1.0,12490,23777,4035
28,187,1401,1.0,5950,23779,3699
29,187,1880,1.0,10672,23781,4156
30,698,743,1.0,12830,23779,4150
31,698,766,1.0,10176,23781,4225
32,698,1088,1.0,11965,23779,3986
33,698,1401,1.0,10229,23765,4125
34,698,1880,1.0,12222,23781,4155
35,743,766,1.0,9891,23781,3555
36,743,1088,1.0,9008,23777,3484
37,743,1401,1.0,7178,23779,3456
38,743,1880,1.0,7557,23781,3710
39,766,1088,1.0,8079,23781,3965
40,766,1401,1.0,9938,23781,3875
41,766,1880,1.0,10556,23779,3822
42,1088,1401,1.0,13458,23779,3991
43,1088,1880,1.0,11838,23781,4208
44,1401,1880,1.0,10603,23781,4099
0,16,396,1.0,11839,23779,3778
1,16,586,1.0,12691,23779,3950
2,16,861,1.0,12443,23779,4054
3,16,1184,1.0,9799,23781,3865
4,16,1253,1.0,8977,23779,4013
5,16,1396,1.0,11345,23779,4037
6,16,1451,1.0,7838,23779,3856
7,16,1525,1.0,9009,23779,3784
8,16,1747,1.0,6614,23779,3359
9,396,586,1.0,12721,23779,3930
10,396,861,1.0,12283,23779,3987
11,396,1184,1.0,10960,23781,3674
12,396,1253,1.0,10829,23779,4308
13,396,1396,1.0,10996,23779,3815
14,396,1451,1.0,11689,23779,3727
15,396,1525,1.0,12721,23778,4008
16,396,1747,1.0,11839,23779,3847
17,586,861,1.0,12341,23778,3893
18,586,1184,1.0,13569,23781,3791
19,586,1253,1.0,9050,23778,3835
20,586,1396,1.0,7273,23778,3671
21,586,1451,1.0,11680,23776,3499
22,586,1525,1.0,11553,23779,3811
23,586,1747,1.0,12181,23778,3958
24,861,1184,1.0,11082,23781,4125
25,861,1253,1.0,10629,23775,3995
26,861,1396,1.0,9657,23775,3970
27,861,1451,1.0,4678,23778,3345
28,861,1525,1.0,9629,23779,4140
29,861,1747,1.0,12139,23776,3907
30,1184,1253,1.0,12930,23781,4165
31,1184,1396,1.0,11082,23781,3972
32,1184,1451,1.0,10736,23781,3910
33,1184,1525,1.0,11613,23781,3892
34,1184,1747,1.0,12333,23781,3880
35,1253,1396,1.0,9050,23775,4053
36,1253,1451,1.0,9148,23778,3997
37,1253,1525,1.0,8085,23779,4129
38,1253,1747,1.0,11212,23776,4054
39,1396,1451,1.0,10876,23778,3890
40,1396,1525,1.0,12707,23779,4264
41,1396,1747,1.0,9541,23776,3519
42,1451,1525,1.0,11213,23779,4220
43,1451,1747,1.0,8864,23778,3761
44,1525,1747,1.0,11674,23779,4172
0,110,167,1.0,9833,23779,3881
1,110,497,1.0,10953,23780,3687
2,110,631,1.0,12055,23781,4164
3,110,1032,1.0,10219,23778,3718
4,110,1108,1.0,11672,23779,3920
5,110,1219,1.0,11761,23781,4071
6,110,1663,1.0,8689,23779,3980
7,110,1671,1.0,10631,23781,4005
8,110,1817,1.0,11699,23779,4131
9,167,497,1.0,12774,23780,3953
10,167,631,1.0,11475,23781,4172
11,167,1032,1.0,10138,23779,4104
12,167,1108,1.0,10063,23778,4142
13,167,1219,1.0,10063,23781,3882
14,167,1663,1.0,11827,23779,4086
15,167,1671,1.0,11802,23781,4027
16,167,1817,1.0,7770,23779,4000
17,497,631,1.0,9803,23781,3751
18,497,1032,1.0,10598,23780,4048
19,497,1108,1.0,10094,23780,4018
20,497,1219,1.0,11390,23781,3769
21,497,1663,1.0,9568,23780,3935
