,ibd_lengths,ibd_nodes
139,18284.0,193265
140,51931.0,280226
141,23088.0,352161
142,11464.0,357795
143,41812.0,238943
144,5675.0,341918
145,44149.0,145350
146,64801.0,114284
147,9043.0,375087
148,22227.0,36060
149,3719.0,146486
150,49652.0,173579
151,32586.0,29186
152,13065.0,172318
153,14414.0,182857
154,29585.0,148779
155,60495.0,285253
156,79291.0,285253
157,9043.0,375087
158,136239.0,85471
159,22227.0,36060
160,39937.0,169176
161,9043.0,375087
162,56742.0,285253
163,6999.0,20580
164,950.0,375087
165,7257.0,29186
166,49652.0,173579
167,79291.0,285253
168,20516.0,276934
169,20516.0,276934
170,3367.0,288861
171,13065.0,172318
172,49652.0,173579
173,22227.0,36060
174,13065.0,172318
175,33519.0,150663
176,2910.0,145350
177,221849.0,118364
178,367418.0,42272
179,3471.0,280820
180,8755.0,375087
181,20647.0,88827
182,13193.0,114284
183,2182.0,285253
184,6997.0,322834
185,51695.0,145350
186,3471.0,340942
187,64148.0,175754
188,29585.0,148779
189,6803.0,375087
190,52680.0,145350
191,2998.0,347410
192,3520.0,124226
193,48880.0,285253
194,18797.0,285253
195,14414.0,325974
196,49652.0,173579
197,18919.0,246497
198,9043.0,305578
199,9043.0,375087
200,2545.0,246497
201,49652.0,88826
202,43330.0,88827
203,9043.0,305578
204,91714.0,246497
205,19601.0,145350
206,17489.0,173579
207,2942.0,322834
208,3471.0,280820
209,33447.0,359968
210,2179.0,58756
211,249664.0,118364
212,6997.0,322834
213,14414.0,325974
214,3616.0,367319
215,13065.0,172318
216,9043.0,375087
217,33716.0,173579
218,2942.0,322834
219,19601.0,145350
220,22227.0,215244
221,3397.0,189438
222,49652.0,173579
223,3918.0,348531
224,67421.0,44742
225,72958.0,70926
226,13065.0,172318
227,18539.0,260840
228,175820.0,13540
229,7803.0,17515
230,39937.0,169176
231,334649.0,7645
232,81676.0,114284
233,3471.0,280820
234,39754.0,58954
235,6137.0,349537
236,127074.0,58954
237,13201.0,323211
238,2939.0,363565
239,7159.0,87144
240,61201.0,196516
241,14850.0,201114
242,688.0,271844
243,13201.0,323211
244,7646.0,228705
245,501.0,293810
246,50522.0,141847
247,37255.0,135462
248,12967.0,277786
249,10324.0,201114
250,21003.0,363565
251,3255.0,300081
252,60236.0,92297
253,27728.0,271904
254,51362.0,168756
255,14751.0,346382
256,30200.0,57388
257,5029.0,349537
258,38036.0,86012
259,26334.0,271844
260,21193.0,53419
261,17293.0,271844
262,4461.0,317770
263,27361.0,237075
264,14127.0,378949
265,8320.0,271904
266,25787.0,349537
267,9862.0,190351
268,36469.0,378949
269,21193.0,53419
270,80523.0,365058
271,1433.0,170523
272,2897.0,237075
273,1771.0,33274
274,14976.0,187107
275,41331.0,179656
276,30200.0,57388
277,501.0,293810
278,31280.0,196516
279,117152.0,260431
280,2696.0,349537
281,26980.0,228705
282,6137.0,349537
283,7633.0,187107
284,8890.0,349537
285,14696.0,340046
286,17293.0,271844
287,46766.0,179656
288,102190.0,187107
289,1254.0,329802
290,14111.0,271904
291,2939.0,363565
292,5202.0,117758
293,37255.0,135462
294,26577.0,336549
295,44239.0,58954
296,1254.0,329802
297,26334.0,271844
298,17592.0,179656
299,14751.0,346382
300,32661.0,378949
301,36469.0,152736
302,2939.0,363565
303,12967.0,277786
304,21003.0,363565
305,69628.0,187107
306,14751.0,346382
307,1254.0,329802
308,25787.0,349537
309,5613.0,348504
310,5613.0,348504
311,8173.0,196573
312,188208.0,57584
313,1897.0,264810
314,1897.0,264810
315,90432.0,232563
316,16391.0,209560
317,10719.0,215381
318,4357.0,232563
319,5613.0,348504
320,1897.0,264810
321,225213.0,77460
322,101490.0,121176
323,1897.0,264810
324,101490.0,121176
325,73443.0,121176
326,11581.0,357798
327,25288.0,187666
328,16744.0,375901
329,49573.0,163761
330,1897.0,264810
331,85874.0,39814
332,26287.0,263651
333,73443.0,121176
334,3001.0,141257
335,68977.0,29282
336,30692.0,121176
337,19955.0,348504
338,28424.0,357798
339,3104.0,375901
340,3001.0,141257
341,30692.0,121176
342,54647.0,232563
343,25939.0,198726
344,15795.0,198726
345,34854.0,375901
346,17197.0,72480
347,16200.0,289073
348,17445.0,268138
349,54647.0,232563
350,101490.0,121176
351,11581.0,357798
352,26287.0,263651
353,3651.0,359683
354,74355.0,121176
355,22086.0,196573
356,41979.0,31222
357,22086.0,196573
358,767.0,121176
359,54647.0,232563
360,10.0,215381
361,3643.0,121176
362,74805.0,198726
363,10719.0,215381
364,101245.0,357798
365,92706.0,184469
366,41979.0,31222
367,21864.0,94683
368,23247.0,357798
369,5609.0,250486
370,101490.0,121176
371,6332.0,315667
372,116842.0,190205
373,18897.0,48627
374,7372.0,355666
375,28370.0,163473
376,32453.0,198968
377,50217.0,234533
378,2874.0,235375
379,42335.0,15212
380,58941.0,15212
381,5266.0,209839
382,5334.0,249135
383,9677.0,163473
384,148101.0,48626
385,8383.0,158014
386,138546.0,23393
387,54097.0,290760
388,12714.0,215231
389,10946.0,237224
390,72811.0,38351
391,8577.0,247784
392,8197.0,221157
393,47997.0,67999
394,5720.0,215231
395,44464.0,163473
396,15913.0,209839
397,50217.0,234533
398,5868.0,290760
399,3804.0,103140
400,4336.0,365706
401,56521.0,75277
402,41139.0,75277
403,148101.0,48626
404,8383.0,158014
405,1415.0,75277
406,63188.0,357119
407,16568.0,198968
408,87645.0,357119
409,18221.0,307930
410,49310.0,198968
411,11496.0,374633
412,3804.0,224907
413,37948.0,216370
414,700.0,365706
415,23566.0,357119
416,12251.0,198968
417,22478.0,15365
418,49372.0,15365
419,40938.0,357119
420,14214.0,38965
421,32016.0,38965
422,5266.0,209839
423,42335.0,38965
424,58941.0,38965
425,5266.0,209839
426,12714.0,215231
427,56270.0,158014
428,36142.0,216370
429,9677.0,163473
430,38199.0,156444
431,55285.0,38351
432,9027.0,235375
433,116842.0,190205
434,36142.0,216370
435,43944.0,172474
436,9354.0,313986
437,37948.0,216370
438,148101.0,48626
439,8383.0,158014
440,12769.0,290760
441,12334.0,355666
442,2586.0,323574
443,31069.0,78255
444,5266.0,209839
445,66857.0,357119
446,69123.0,190205
447,29982.0,313986
448,171888.0,173741
449,148101.0,48626
450,8383.0,158014
451,12714.0,215231
452,56521.0,83004
453,41139.0,83004
454,43483.0,199392
455,47110.0,290714
456,3255.0,287308
457,25125.0,287593
458,24529.0,269222
459,150204.0,118027
460,6964.0,118027
461,2826.0,212496
462,35170.0,142661
463,50286.0,290714
464,12694.0,217359
465,51023.0,83606
466,19819.0,170527
467,65421.0,170851
468,43483.0,199392
469,24511.0,198253
470,48980.0,217359
471,102.0,283401
472,19412.0,246560
473,1994.0,42063
474,32444.0,162508
475,6156.0,162508
476,150919.0,14423
477,278232.0,34271
478,6194.0,374322
479,25125.0,170851
480,24529.0,269222
481,19412.0,246560
482,25125.0,170851
483,107709.0,3096
484,372123.0,3097
485,8884.0,118027
486,15299.0,198253
487,277535.0,17524
488,15438.0,217359
489,8662.0,327055
490,8662.0,327055
491,55061.0,15463
492,32444.0,162508
493,6156.0,162508
494,12309.0,287593
495,102.0,283401
496,26930.0,257858
497,16470.0,132463
498,1320.0,326805
499,55061.0,33875
500,44373.0,198253
501,10327.0,162508
502,62954.0,138687
503,48939.0,59655
504,15655.0,246560
505,102.0,283401
506,55061.0,33875
507,19819.0,170527
508,277535.0,17524
509,25125.0,170851
510,35658.0,161427
511,150919.0,14423
512,55061.0,15463
513,37502.0,374322
514,3302.0,118027
515,70035.0,198237
516,16755.0,320627
517,63278.0,332477
518,592746.0,11705
519,58571.0,11705
520,201521.0,332477
521,78485.0,128893
522,48623.0,198237
523,5288.0,295005
524,327974.0,68525
525,22504.0,68525
526,15142.0,198237
527,42216.0,316808
528,8450.0,228151
529,592746.0,11705
530,58571.0,11705
531,20460.0,110587
532,16755.0,320627
533,5076.0,294070
534,11292.0,332477
535,2402.0,167275
536,37198.0,167275
537,1059.0,274604
538,16755.0,320627
539,5076.0,294070
540,218465.0,68525
541,16755.0,320627
542,3088.0,27333
543,484.0,332477
544,16625.0,58961
545,158459.0,332477
546,16755.0,320627
547,1059.0,274604
548,484.0,332477
549,962776.0,5345
550,29225.0,167275
551,1628.0,368662
552,11792.0,167718
553,1059.0,274604
554,100145.0,68525
555,2374.0,294070
556,91349.0,83096
557,7921.0,316808
558,65139.0,111777
559,161047.0,332477
560,484.0,332477
561,16755.0,320627
562,37198.0,167275
563,20460.0,110587
564,129044.0,316808
565,11306.0,315855
566,11306.0,315855
567,16755.0,347829
568,129044.0,316808
569,91349.0,83096
570,70035.0,198237
571,16755.0,146045
572,327974.0,68525
573,22504.0,68525
574,16755.0,320627
575,86774.0,58961
576,162326.0,332477
577,70035.0,198237
578,11792.0,167718
579,42142.0,68525
580,202290.0,68525
581,2440.0,111777
582,129044.0,316808
583,65139.0,111777
584,180413.0,332477
585,26550.0,276888
586,19922.0,282520
587,6274.0,372406
588,6283.0,280848
589,33984.0,207814
590,55182.0,355913
591,70401.0,280848
592,19922.0,282520
593,53323.0,372136
594,11829.0,282509
595,70401.0,347643
596,20164.0,258963
597,14767.0,73560
598,7997.0,258963
599,13733.0,137812
600,25208.0,137813
601,14049.0,207814
602,70401.0,280848
603,49761.0,352163
604,89498.0,108969
605,4062.0,73561
606,14767.0,296015
607,53323.0,372136
608,84227.0,372136
609,71250.0,207814
610,70401.0,280848
611,18299.0,164739
612,8813.0,164739
613,1835.0,376178
614,38991.0,372136
615,71250.0,207814
616,62793.0,372136
617,72958.0,207814
618,21715.0,179824
619,2457.0,186243
620,6778.0,372136
621,70401.0,107065
622,70401.0,187491
623,53323.0,372136
624,84227.0,372136
625,19032.0,66856
626,26235.0,258963
627,6283.0,280848
628,55182.0,355913
629,8096.0,179824
630,20171.0,108969
631,6229.0,189620
632,33984.0,207814
633,14767.0,296015
634,1835.0,376178
635,2817.0,355913
636,49761.0,352163
637,70401.0,187491
638,3929.0,280848
639,51788.0,181832
640,6283.0,280848
641,34155.0,352163
642,33984.0,207814
643,12360.0,133461
644,1835.0,376178
645,51788.0,181832
646,49761.0,352163
647,62168.0,66856
648,84227.0,372136
649,14700.0,281228
650,14767.0,136016
651,38523.0,358744
652,23019.0,358744
653,2666.0,353555
654,248757.0,17698
655,14513.0,240539
656,4536.0,192311
657,2878.0,246381
658,2090.0,292717
659,2090.0,292717
660,37343.0,350528
661,20584.0,230381
662,20584.0,74271
663,176917.0,122067
664,11016.0,369421
665,7308.0,203662
666,228567.0,40336
667,6533.0,40336
668,2666.0,353555
669,57083.0,199392
670,7308.0,203662
671,71340.0,358744
672,104182.0,122067
673,14113.0,122067
674,4191.0,369421
675,20584.0,230381
676,2510.0,227210
677,43483.0,199392
678,19598.0,291995
679,70241.0,350528
680,25092.0,239228
681,1094.0,291995
682,33.0,369421
683,48151.0,119039
684,7076.0,369421
685,20369.0,157546
686,9864.0,184925
687,4536.0,192311
688,19140.0,175565
689,35639.0,220287
690,11016.0,369421
691,50866.0,122067
692,36894.0,291995
693,38005.0,200342
694,163089.0,122067
695,12525.0,358744
696,4536.0,192311
697,31206.0,123531
698,6913.0,212884
699,6913.0,212884
700,120528.0,122067
701,9864.0,184925
702,1389.0,369421
703,175783.0,199392
704,36894.0,291995
705,484.0,358744
706,18216.0,239228
707,6913.0,212884
708,2090.0,292717
709,19932.0,85063
710,2090.0,292717
711,14440.0,240539
712,11016.0,369421
713,44129.0,329781
714,2090.0,292717
715,71340.0,358744
716,43483.0,199392
717,8036.0,322921
718,4492.0,291995
719,2510.0,227210
720,323.0,106274
721,21861.0,70896
722,29896.0,57827
723,8111.0,315486
724,8644.0,315486
725,19032.0,59792
726,29896.0,202630
727,81808.0,173701
728,51748.0,84009
729,17936.0,53916
730,223809.0,53916
731,15487.0,202630
732,40501.0,283718
733,49516.0,74637
734,61746.0,121108
735,5558.0,375748
736,129250.0,151916
737,5250.0,84009
738,35437.0,154865
739,18183.0,151916
740,275385.0,2361
741,81526.0,375748
742,25733.0,237392
743,29896.0,57827
744,53436.0,154865
745,59902.0,104654
746,5673.0,137170
747,27985.0,375748
748,6053.0,379684
749,51682.0,375748
750,44146.0,142962
751,8360.0,332694
752,12326.0,296358
753,9929.0,357914
754,17401.0,311984
755,4126.0,311984
756,15164.0,311984
757,7798.0,198200
758,60471.0,15325
759,63196.0,15325
760,53436.0,154865
761,74253.0,138256
762,28827.0,84009
763,6093.0,375748
764,3372.0,203679
765,45400.0,173701
766,266474.0,38531
767,156802.0,375748
768,17401.0,311984
769,4126.0,311984
770,15164.0,311984
771,8360.0,332694
772,42800.0,173701
773,25733.0,234195
774,7798.0,134232
775,159398.0,7376
776,74253.0,138256
777,26090.0,173701
778,16289.0,182888
779,90405.0,375748
780,10963.0,53916
781,25733.0,234195
782,74905.0,106274
783,8597.0,106274
784,11866.0,283718
785,5447.0,375748
786,44146.0,103475
787,3372.0,203679
788,159398.0,7376
789,3372.0,203679
790,3215.0,329429
791,156802.0,375748
792,56687.0,338194
793,11424.0,338194
794,2030.0,251352
795,13152.0,328097
796,31200.0,297292
797,12036.0,251352
798,618.0,297292
799,40069.0,283990
800,2030.0,251352
801,12122.0,214360
802,18267.0,186931
803,24228.0,150929
804,37854.0,97903
805,55181.0,300458
806,37532.0,259829
807,40069.0,283990
808,23666.0,261376
809,1000000.0,2869
810,13063.0,272623
811,17119.0,272622
812,1871.0,328108
813,23666.0,261376
814,19223.0,196486
815,50671.0,149173
816,12525.0,149173
817,17924.0,196486
818,19223.0,196486
819,73916.0,145130
820,8959.0,247017
821,44883.0,243623
822,2030.0,251352
823,136367.0,150929
824,39064.0,150929
825,114714.0,149173
826,14063.0,349942
827,18267.0,37190
828,53609.0,149173
829,2030.0,251352
830,2030.0,251352
831,7723.0,275889
832,25302.0,150929
833,9885.0,77306
834,14063.0,297292
835,15320.0,149173
836,26494.0,331815
837,104882.0,149173
838,17883.0,331815
839,12036.0,251352
840,19223.0,196486
841,8959.0,247017
842,13063.0,261376
843,55181.0,300458
844,23979.0,261376
845,1871.0,328108
846,55181.0,300458
847,108743.0,149173
848,68609.0,300458
849,19277.0,261376
850,29.0,71980
851,2030.0,251352
852,13452.0,243623
853,7558.0,149173
854,15320.0,149173
855,145901.0,114214
856,53111.0,100936
857,44519.0,152076
858,51854.0,152076
859,2792.0,350031
860,30826.0,152076
861,2579.0,308322
862,7610.0,273112
863,25146.0,291598
864,185179.0,7399
865,59342.0,152076
866,3347.0,222496
867,21441.0,314476
868,12778.0,212796
869,59342.0,66014
870,54706.0,290714
871,7610.0,273112
872,4568.0,90895
873,21441.0,314476
874,2792.0,350031
875,8434.0,294351
876,16597.0,90895
877,2792.0,350031
878,3347.0,222496
879,62106.0,157907
880,12549.0,153029
881,10926.0,291598
882,8036.0,321175
883,2792.0,350031
884,8434.0,294351
885,6194.0,249282
886,75432.0,7182
887,6292.0,317887
888,16107.0,152076
889,59342.0,249282
890,6292.0,317887
891,26892.0,342394
892,25812.0,90895
893,20101.0,249282
894,8434.0,294351
895,36687.0,249282
896,24105.0,368464
897,62106.0,157907
898,19109.0,74964
899,9269.0,374605
900,36687.0,249282
901,7511.0,281385
902,5572.0,345594
903,13435.0,288299
904,15180.0,152076
905,8581.0,281385
906,11625.0,281385
907,338.0,345594
908,38457.0,24749
909,13435.0,288299
910,5830.0,190395
911,2792.0,350031
912,48826.0,273112
913,16839.0,311640
914,25146.0,291598
915,2430.0,74964
916,25796.0,164758
917,11663.0,164758
918,25146.0,291598
919,6535.0,291598
920,8434.0,294351
921,5572.0,345594
922,8434.0,294351
923,3347.0,222496
924,24105.0,368464
925,84257.0,190395
926,141514.0,246925
927,22493.0,273112
928,3245.0,288299
929,396.0,317887
930,16597.0,90895
931,39808.0,90895
932,8403.0,106798
933,130663.0,18690
934,2792.0,350031
935,27653.0,281385
936,21310.0,172849
937,44270.0,212310
938,890.0,322980
939,38816.0,39021
940,890.0,322980
941,8036.0,321175
942,15487.0,151727
943,18633.0,320085
944,16116.0,95125
945,25254.0,301954
946,75576.0,95124
947,14186.0,128184
948,12495.0,245262
949,33039.0,322974
950,70446.0,108048
951,7485.0,24812
952,5780.0,93493
953,107542.0,95124
954,32252.0,128184
955,18169.0,65001
956,34218.0,343213
957,4766.0,293990
958,7708.0,356809
959,34218.0,343213
960,665.0,168291
961,3832.0,320085
962,43064.0,131696
963,100246.0,146439
964,100246.0,146439
965,2997.0,379959
966,7708.0,356809
967,22493.0,343213
968,34218.0,343213
969,9149.0,227400
970,5477.0,93493
971,100246.0,146439
972,22493.0,343213
973,34218.0,343213
974,5780.0,93493
975,1589.0,184410
976,17007.0,282144
977,34218.0,343213
978,19162.0,108048
979,2997.0,379959
980,23213.0,146439
981,28970.0,245262
982,7428.0,131696
983,18633.0,320085
984,39172.0,302961
985,20869.0,353176
986,72471.0,221137
987,39172.0,302961
988,2350.0,336015
989,39172.0,302961
990,2350.0,336015
991,68480.0,264373
992,10144.0,232109
993,16594.0,288587
994,10144.0,232109
995,70882.0,94557
996,66259.0,302961
997,34835.0,107839
998,9602.0,291072
999,2350.0,336015
1000,19605.0,353176
1001,639.0,302961
1002,5613.0,348504
1003,10144.0,232109
1004,44672.0,305287
1005,7799.0,339626
1006,34835.0,107839
1007,26205.0,221137
1008,61008.0,348504
1009,15644.0,302961
1010,29650.0,234195
1011,4994.0,47202
1012,4332.0,232109
1013,32718.0,25779
1014,12097.0,160383
1015,10144.0,232109
1016,23574.0,221137
1017,114734.0,130715
1018,15580.0,302961
1019,8828.0,252414
1020,6933.0,221137
1021,10144.0,232109
1022,2350.0,336015
1023,18516.0,355436
1024,6717.0,99458
1025,1303.0,94557
1026,22070.0,232213
1027,107752.0,54540
1028,20284.0,221137
1029,78242.0,34180
1030,24145.0,102605
1031,5322.0,365616
1032,41684.0,228846
1033,41684.0,218291
1034,5322.0,365616
1035,16594.0,288587
1036,39172.0,302961
1037,18655.0,348504
1038,10144.0,232109
1039,39172.0,302961
1040,29650.0,234195
1041,18655.0,348504
1042,61008.0,348504
1043,1532.0,276601
1044,21305.0,234195
1045,29650.0,234195
1046,29650.0,234195
1047,33421.0,353176
1048,30621.0,232213
1049,6717.0,250087
1050,12814.0,339626
1051,41684.0,228846
1052,10144.0,232109
1053,1532.0,276601
1054,11658.0,302961
1055,41684.0,218291
1056,2350.0,336015
1057,33421.0,353176
1058,5322.0,365616
1059,5471.0,249939
1060,6823.0,232109
1061,70646.0,278513
1062,31396.0,144580
1063,2218.0,232109
1064,29650.0,234195
1065,2003.0,30442
1066,13194.0,278513
1067,39172.0,302961
1068,16594.0,288587
1069,23574.0,221137
1070,44672.0,305287
1071,44672.0,305287
1072,10480.0,102605
1073,93990.0,102605
1074,48249.0,284474
1075,47408.0,284474
1076,27941.0,146047
1077,5817.0,157930
1078,5683.0,268470
1079,14317.0,278385
1080,7423.0,181491
1081,30700.0,97473
1082,12286.0,242934
1083,46330.0,316368
1084,47408.0,284474
1085,58796.0,55528
1086,646.0,223306
1087,8588.0,369298
1088,30976.0,342030
1089,44857.0,55528
1090,112191.0,55528
1091,22593.0,155045
1092,5773.0,298633
1093,69153.0,159710
1094,6700.0,231505
1095,476.0,369298
1096,5683.0,367355
1097,46330.0,316368
1098,10732.0,284747
1099,47390.0,298633
1100,11589.0,51405
1101,48249.0,284474
1102,6604.0,284747
1103,98512.0,97473
1104,4686.0,324429
1105,26402.0,213902
1106,16474.0,256463
1107,70178.0,256463
1108,47390.0,298633
1109,6173.0,284474
1110,28447.0,248270
1111,39795.0,256463
1112,14317.0,278385
1113,16934.0,222775
1114,17100.0,369298
1115,4686.0,324429
1116,6900.0,316368
1117,70178.0,256463
1118,33433.0,316368
1119,28209.0,316368
1120,5817.0,196425
1121,5773.0,298633
1122,17100.0,73316
1123,10732.0,284747
1124,37302.0,367355
1125,17100.0,369298
1126,30125.0,284474
1127,42695.0,132168
1128,31884.0,232660
1129,19388.0,232660
1130,15144.0,274455
1131,27381.0,321201
1132,11464.0,357795
1133,59954.0,190881
1134,144830.0,26954
1135,114872.0,26955
1136,9485.0,129237
1137,27381.0,321201
1138,10706.0,191785
1139,22484.0,296901
1140,216747.0,63918
1141,63733.0,178323
1142,43342.0,129237
1143,14223.0,357795
1144,118042.0,60972
1145,14368.0,274455
1146,304321.0,18968
1147,61467.0,18969
1148,109609.0,216407
1149,77475.0,117920
1150,10706.0,191785
1151,2588.0,232660
1152,7499.0,277289
1153,9804.0,185740
1154,378.0,60972
1155,118042.0,60972
1156,22617.0,178323
1157,42695.0,132168
1158,39618.0,360537
1159,36699.0,117920
1160,378.0,60972
1161,1213.0,360537
1162,19890.0,332874
1163,21114.0,274455
1164,16282.0,178323
1165,59656.0,178323
1166,15684.0,190881
1167,9171.0,242515
1168,10706.0,191785
1169,47967.0,367911
1170,11464.0,357795
1171,11464.0,357795
1172,21114.0,274455
1173,14223.0,357795
1174,33246.0,274455
1175,26443.0,149279
1176,2588.0,232660
1177,9171.0,242515
1178,137496.0,63918
1179,79380.0,232660
1180,9504.0,321201
1181,39379.0,185740
1182,62535.0,332874
1183,22484.0,296901
1184,29870.0,242515
1185,18488.0,85128
1186,132691.0,216407
1187,429427.0,63918
1188,1920.0,63918
1189,624.0,178323
1190,14368.0,274455
1191,3864.0,318468
1192,16115.0,122748
1193,23383.0,209802
1194,494946.0,19848
1195,17291.0,287890
1196,46390.0,209802
1197,4842.0,344843
1198,20115.0,122748
1199,35492.0,168122
1200,38877.0,252735
1201,76687.0,75149
1202,22438.0,290271
1203,86328.0,147161
1204,32297.0,124519
1205,38877.0,252735
1206,874.0,358875
1207,30278.0,287890
1208,24645.0,318561
1209,9896.0,131110
1210,68243.0,103473
1211,25330.0,290760
1212,46390.0,209802
1213,8695.0,233893
1214,4406.0,219288
1215,8695.0,233893
1216,8516.0,260616
1217,8695.0,233893
1218,12727.0,136526
1219,92682.0,209802
1220,8695.0,233893
1221,20115.0,122748
1222,34347.0,247211
1223,874.0,247211
1224,16127.0,219288
1225,38877.0,252735
1226,323.0,106274
1227,105149.0,209802
1228,4056.0,356159
1229,2413.0,267225
1230,9402.0,219288
1231,10864.0,260616
1232,5278.0,287890
1233,38765.0,252735
1234,8695.0,233893
1235,3864.0,207914
1236,112722.0,123113
1237,323.0,70031
1238,168430.0,70031
1239,68243.0,143769
1240,30647.0,143769
1241,58004.0,219288
1242,4406.0,219288
1243,874.0,358875
1244,3034.0,288706
1245,12727.0,136526
1246,38877.0,252735
1247,33267.0,306306
1248,11736.0,250997
1249,4244.0,271127
1250,10175.0,162286
1251,25453.0,152617
1252,6101.0,292059
1253,11736.0,250997
1254,6418.0,220604
1255,7301.0,176132
1256,14113.0,270407
1257,26239.0,129335
1258,35709.0,370142
1259,375.0,290891
1260,82863.0,80431
1261,9891.0,260499
1262,35803.0,370142
1263,42964.0,74262
1264,158293.0,241398
1265,25786.0,370142
1266,2871.0,260499
1267,34323.0,370142
1268,14113.0,299746
1269,6738.0,299746
1270,36097.0,260499
1271,11736.0,250997
1272,11699.0,369299
1273,9997.0,220604
1274,2871.0,260499
1275,6738.0,299746
1276,99258.0,129335
1277,44821.0,165639
1278,52051.0,220604
1279,8964.0,319057
1280,10736.0,299746
1281,11002.0,369299
1282,95070.0,121414
1283,6101.0,292059
1284,2871.0,260499
1285,52051.0,198312
1286,8964.0,319057
1287,14113.0,270407
1288,254938.0,42862
1289,102765.0,12548
1290,34492.0,319057
1291,9891.0,260499
1292,5267.0,165639
1293,14113.0,270407
1294,14113.0,270407
1295,176787.0,129335
1296,6730.0,220604
1297,11736.0,250997
1298,49617.0,74262
1299,11053.0,145396
1300,11014.0,164014
1301,8185.0,251906
1302,9406.0,311362
1303,9406.0,311362
1304,13629.0,352161
1305,30700.0,282455
1306,40973.0,145396
1307,13343.0,341673
1308,115461.0,352161
1309,7403.0,246682
1310,3621.0,311873
1311,64096.0,246682
1312,247.0,246682
1313,10404.0,326095
1314,28003.0,282455
1315,821577.0,3634
1316,9406.0,311362
1317,29778.0,247775
1318,4708.0,272909
1319,37190.0,282455
1320,3621.0,311873
1321,33780.0,247775
1322,13629.0,352161
1323,14483.0,376259
1324,46060.0,83014
1325,23746.0,282455
1326,710.0,323556
1327,95279.0,246682
1328,16449.0,352161
1329,16930.0,326095
1330,72042.0,282455
1331,8185.0,251906
1332,65445.0,104367
1333,13343.0,341673
1334,62461.0,282455
1335,11287.0,67499
1336,43240.0,152353
1337,33780.0,247775
1338,2432.0,289529
1339,39956.0,164014
1340,13343.0,341673
1341,25199.0,352161
1342,3611.0,323556
1343,81950.0,282455
1344,25199.0,352161
1345,3621.0,182967
1346,59247.0,18695
1347,21112.0,352161
1348,65445.0,104367
1349,8185.0,199757
1350,9916.0,282455
1351,42949.0,67460
1352,305211.0,19515
1353,77406.0,246682
1354,57881.0,19515
1355,2320.0,115583
1356,20112.0,378235
1357,8185.0,251906
1358,31834.0,128219
1359,53838.0,352161
1360,54470.0,282455
1361,7403.0,246682
1362,7403.0,246682
1363,22972.0,308497
