,pair_1,pair_2,ibd_frac,ibd_min_node,ibd_max_node,ibd_nsegments
2494,1089,1372,1.0,325462,325462,1
2495,1089,1890,0.260388,325462,325462,1
2496,1091,1170,0.092429,362006,362006,1
2497,1091,1556,0.092429,362006,362006,1
2498,1091,1758,1.0,32047,32047,1
2499,1093,1998,0.168615,200857,200857,1
2500,1095,1415,1.0,101328,101328,1
2501,1099,1193,0.169671,175431,175431,1
2502,1102,1213,0.238816,268088,268088,1
2503,1103,1226,0.550896,90240,90240,1
2504,1103,1853,0.550896,90240,90240,1
2505,1103,1910,0.449104,221375,221375,1
2506,1104,1156,1.0,157500,157500,1
2507,1104,1367,0.489511,88241,88241,1
2508,1105,1315,1.0,169308,169308,1
2509,1106,1734,0.801692,318160,318160,1
2510,1107,1830,1.0,4447,4447,1
2511,1109,1427,1.0,54451,54451,1
2512,1110,1493,0.452221,319059,319059,1
2513,1110,1607,0.435928,352045,352045,1
2514,1110,1746,0.452221,30797,30797,1
2515,1111,1979,0.967754,80547,80547,1
2516,1114,1332,1.0,322787,322787,1
2517,1114,1353,0.395966,50458,50458,1
2518,1114,1398,1.0,78817,78817,1
2519,1114,1401,1.0,195760,195760,1
2520,1114,1752,1.0,195760,195760,1
2521,1114,1993,1.0,40999,40999,1
2522,1116,1374,0.410141,335468,335468,1
2523,1116,1788,0.410141,196625,196625,1
2524,1117,1655,1.0,9764,9764,1
2525,1117,1742,1.0,165680,165680,1
2526,1119,1673,0.459302,207874,207874,1
2527,1119,1927,1.0,15048,15048,1
2528,1120,1240,1.0,58173,58173,1
2529,1120,1271,0.102474,278401,278401,1
2530,1120,1280,0.102474,278401,278401,1
2531,1121,1391,1.0,221933,221933,1
2532,1121,1531,0.945633,313439,313439,1
2533,1121,1576,0.945633,313439,313439,1
2534,1121,1583,1.0,221933,221933,1
2535,1121,1915,0.945633,313439,313439,1
2536,1122,1539,1.0,359259,359259,1
2537,1123,1624,1.0,232710,232710,1
2538,1123,1704,1.0,242533,242533,1
2539,1123,1809,1.0,196300,196300,1
2540,1123,1885,1.0,112667,112667,1
2541,1125,1302,1.0,292918,292918,1
2542,1127,1829,1.0,121823,121823,1
2543,1128,1379,1.0,25500,25500,1
2544,1128,1626,0.961373,142862,142862,1
2545,1129,1291,1.0,179530,179530,1
2546,1129,1606,1.0,27333,27333,1
2547,1130,1707,1.0,3520,3520,1
2548,1131,1616,0.493944,253147,253147,1
2549,1131,1683,1.0,56388,56388,1
2550,1131,1737,0.84078,253147,253147,1
2551,1131,1942,0.84078,253147,253147,1
2552,1132,1666,1.0,108709,108709,1
2553,1132,1695,0.753874,242930,242930,1
2554,1132,1787,1.0,152366,152366,1
2555,1133,1173,1.0,2274,2274,1
2556,1133,1179,1.0,21347,21347,1
2557,1134,1158,1.0,87924,87924,1
2558,1134,1852,1.0,87924,87924,1
2559,1135,1754,0.684898,325961,325961,1
2560,1135,1983,1.0,325961,325961,1
2561,1136,1393,0.501454,325345,325345,1
2562,1136,1475,0.124852,349761,349761,1
2563,1136,1610,0.124852,349761,349761,1
2564,1136,1989,0.467295,337066,337066,1
2565,1138,1327,1.0,27986,27986,1
2566,1139,1221,0.88512,278002,278002,1
2567,1139,1523,0.11488,318717,318717,1
2568,1139,1864,0.11488,113997,113997,1
2569,1139,1871,0.11488,318717,318717,1
2570,1140,1450,1.0,104913,104913,1
2571,1141,1739,0.494693,339968,339968,1
2572,1141,1802,1.0,226327,226327,1
2573,1142,1321,1.0,42914,42914,1
2574,1142,1637,1.0,99507,99507,1
2575,1142,1654,1.0,42914,42914,1
2576,1142,1668,1.0,333260,333260,1
2577,1143,1878,1.0,185440,185440,1
2578,1144,1913,1.0,74658,74658,1
2579,1145,1473,1.0,313002,313002,1
2580,1146,1884,1.0,51176,51176,1
2581,1148,1536,0.011666,341115,341115,1
2582,1148,1873,0.011666,341115,341115,1
2583,1149,1159,0.364282,359885,359885,1
2584,1149,1529,0.345344,172758,172758,1
2585,1150,1299,1.0,22597,22597,1
2586,1151,1619,1.0,12360,12360,1
2587,1151,1971,1.0,249740,249740,1
2588,1153,1837,1.0,362535,362535,1
2589,1154,1224,1.0,3570,3570,1
2590,1154,1357,1.0,127921,127921,1
2591,1154,1978,1.0,357861,357861,1
2592,1155,1467,1.0,143511,143511,1
2593,1156,1367,0.489511,157500,157500,1
2594,1157,1462,0.576281,117873,117873,1
2595,1157,1790,0.657982,295226,295226,1
2596,1158,1852,1.0,4103,4103,1
2597,1159,1529,0.345344,359885,359885,1
2598,1160,1956,1.0,85201,85201,1
2599,1161,1368,1.0,9286,9286,1
2600,1161,1564,1.0,2348,2348,1
2601,1161,1766,1.0,9286,9286,1
2602,1164,1457,1.0,334363,334363,1
2603,1166,1326,0.341327,292570,292570,1
2604,1166,1377,0.658673,270179,270179,1
2605,1169,1177,1.0,317254,317254,1
2606,1169,1955,1.0,45059,45059,1
2607,1170,1556,1.0,36852,36852,1
2608,1170,1758,0.092429,362006,362006,1
2609,1172,1442,1.0,77464,77464,1
2610,1172,1653,1.0,28196,28196,1
2611,1172,1686,1.0,28196,28196,1
2612,1172,1741,1.0,77464,77464,1
2613,1173,1179,1.0,21347,21347,1
2614,1174,1585,0.154412,313926,313926,1
2615,1174,1906,1.0,313926,313926,1
2616,1177,1955,1.0,317254,317254,1
2617,1178,1230,1.0,20498,20498,1
2618,1180,1633,1.0,99007,99007,1
2619,1183,1250,1.0,294727,294727,1
2620,1183,1356,0.072344,165772,165772,1
2621,1184,1361,1.0,4225,4225,1
2622,1184,1448,1.0,124555,124555,1
2623,1185,1537,1.0,242894,242894,1
2624,1185,1717,0.537942,199840,199840,1
2625,1185,1939,1.0,242894,242894,1
2626,1186,1253,1.0,65621,65621,1
2627,1186,1350,0.539572,259039,259039,1
2628,1186,1458,0.984051,339980,339980,1
2629,1188,1331,0.347838,224300,224300,1
2630,1190,1243,1.0,74677,74677,1
2631,1190,1499,1.0,74677,74677,1
2632,1190,1795,1.0,144036,144036,1
2633,1190,1921,1.0,7778,7778,1
2634,1191,1234,0.602195,187197,187197,1
2635,1191,1552,0.397805,248725,248725,1
2636,1196,1325,1.0,241862,241862,1
2637,1196,1440,1.0,241862,241862,1
2638,1196,1568,1.0,241862,241862,1
2639,1196,1718,1.0,241862,241862,1
2640,1197,1900,1.0,75159,75159,1
2641,1198,1981,0.23257,243386,243386,1
2642,1199,1656,1.0,352724,352724,1
2643,1199,1693,1.0,10700,10700,1
2644,1199,1735,0.578241,322605,322605,1
2645,1200,1557,1.0,41042,41042,1
2646,1201,1215,1.0,5645,5645,1
2647,1201,1567,1.0,5645,5645,1
2648,1202,1726,1.0,236896,236896,1
2649,1202,1842,1.0,236896,236896,1
2650,1203,1311,1.0,23446,23446,1
2651,1204,1207,1.0,159544,159544,1
2652,1204,1914,1.0,296399,296399,1
2653,1205,1439,1.0,10649,10649,1
2654,1206,1647,1.0,255744,255744,1
2655,1207,1914,1.0,296399,296399,1
2656,1210,1304,1.0,244730,244730,1
2657,1210,1676,1.0,139831,139831,1
2658,1212,1592,0.325285,266375,266375,1
2659,1212,1747,0.325285,266375,266375,1
2660,1213,1406,0.761184,205976,205976,1
2661,1214,1247,1.0,141986,141986,1
2662,1214,1318,1.0,338452,338452,1
2663,1214,1487,1.0,338452,338452,1
2664,1214,1560,1.0,141986,141986,1
2665,1214,1967,1.0,141986,141986,1
2666,1215,1567,1.0,3351,3351,1
2667,1216,1824,1.0,50754,50754,1
2668,1219,1679,0.758624,347846,347846,1
2669,1219,1898,1.0,269195,269195,1
2670,1219,1917,0.241376,327780,327780,1
2671,1219,1948,0.241376,327780,327780,1
2672,1220,1395,0.702358,357345,357345,1
2673,1220,1432,0.702358,357345,357345,1
2674,1220,1697,0.702358,357345,357345,1
2675,1223,1266,0.456326,197974,197974,1
2676,1223,1268,0.456326,318219,318219,1
2677,1223,1550,0.456326,197974,197974,1
2678,1223,1651,0.456326,197974,197974,1
2679,1223,1845,0.456326,197974,197974,1
2680,1224,1357,1.0,127921,127921,1
2681,1224,1978,1.0,357861,357861,1
2682,1225,1644,0.437376,86000,86000,1
2683,1225,1856,0.299904,376463,376463,1
2684,1225,1880,1.0,17843,17843,1
2685,1226,1853,1.0,17850,17850,1
2686,1229,1638,0.759406,230974,230974,1
2687,1229,1649,0.240594,59893,59893,1
2688,1229,1950,0.759406,312959,312959,1
2689,1232,1358,1.0,3155,3155,1
2690,1233,1821,0.947508,338605,338605,1
2691,1236,1678,1.0,224682,224682,1
2692,1236,1722,1.0,239178,239178,1
2693,1237,1444,0.888218,192103,192103,1
2694,1238,1727,1.0,146683,146683,1
2695,1239,1566,1.0,10488,10488,1
2696,1240,1271,0.102474,278401,278401,1
2697,1240,1280,0.102474,278401,278401,1
2698,1243,1499,1.0,5373,5373,1
2699,1243,1795,1.0,144036,144036,1
2700,1243,1921,1.0,74677,74677,1
2701,1245,1414,1.0,81418,81418,1
2702,1246,1546,0.725745,256456,256456,1
2703,1247,1318,1.0,338452,338452,1
2704,1247,1487,1.0,338452,338452,1
2705,1247,1560,1.0,2029,2029,1
2706,1247,1967,1.0,2029,2029,1
2707,1248,1819,1.0,21308,21308,1
2708,1248,1826,1.0,233815,233815,1
2709,1248,1851,1.0,51674,51674,1
2710,1250,1356,0.072344,294727,294727,1
2711,1251,1413,0.199326,329636,329636,1
2712,1251,1565,0.38071,329636,329636,1
2713,1251,1818,0.795665,329636,329636,1
2714,1252,1562,1.0,13513,13513,1
2715,1252,1730,1.0,13513,13513,1
2716,1253,1350,0.539572,259039,259039,1
2717,1253,1458,0.984051,339980,339980,1
2718,1255,1277,1.0,60831,60831,1
2719,1256,1876,1.0,56778,56778,1
2720,1257,1783,0.680099,219404,219404,1
2721,1258,1569,1.0,119979,119979,1
2722,1258,1841,1.0,32292,32292,1
2723,1259,1464,1.0,54682,54682,1
2724,1261,1342,1.0,103382,103382,1
2725,1261,1453,0.814725,109153,109153,1
2726,1261,1590,1.0,197852,197852,1
2727,1262,1902,1.0,8710,8710,1
2728,1263,1541,1.0,6523,6523,1
2729,1264,1643,1.0,76564,76564,1
2730,1265,1986,0.879601,367784,367784,1
2731,1266,1268,1.0,318219,318219,1
2732,1266,1550,1.0,10631,10631,1
2733,1266,1651,1.0,141327,141327,1
2734,1266,1845,1.0,10631,10631,1
2735,1267,1585,0.845588,136519,136519,1
2736,1268,1550,1.0,318219,318219,1
2737,1268,1651,1.0,318219,318219,1
2738,1268,1845,1.0,318219,318219,1
2739,1271,1280,1.0,107962,107962,1
2740,1273,1938,1.0,46737,46737,1
2741,1274,1370,1.0,194720,194720,1
2742,1274,1573,0.000287,194720,194720,1
2743,1275,1621,0.747067,210646,210646,1
2744,1278,1295,1.0,349741,349741,1
2745,1283,1625,1.0,5092,5092,1
2746,1287,1356,0.927656,290456,290456,1
2747,1287,1756,1.0,11464,11464,1
2748,1288,1344,1.0,9752,9752,1
2749,1289,1765,1.0,34499,34499,1
2750,1291,1606,1.0,179530,179530,1
2751,1294,1571,1.0,2998,2998,1
2752,1297,1552,0.333972,248725,248725,1
2753,1300,1684,1.0,4979,4979,1
2754,1300,1968,1.0,13923,13923,1
2755,1301,1330,1.0,216695,216695,1
2756,1301,1405,1.0,216695,216695,1
2757,1301,1509,1.0,216695,216695,1
2758,1301,1995,0.23244,216695,216695,1
2759,1303,1670,1.0,112976,112976,1
2760,1304,1676,1.0,244730,244730,1
2761,1305,1309,1.0,27018,27018,1
2762,1305,1420,1.0,91099,91099,1
2763,1305,1594,1.0,91099,91099,1
2764,1305,1855,1.0,20617,20617,1
2765,1306,1860,0.566855,228904,228904,1
2766,1309,1420,1.0,91099,91099,1
2767,1309,1594,1.0,91099,91099,1
2768,1309,1855,1.0,27018,27018,1
2769,1313,1667,0.216867,139430,139430,1
2770,1313,1863,1.0,139430,139430,1
2771,1316,1449,0.788237,269876,269876,1
2772,1317,1324,1.0,112864,112864,1
2773,1317,1527,1.0,138965,138965,1
2774,1317,1828,1.0,138965,138965,1
2775,1318,1487,1.0,21054,21054,1
2776,1318,1560,1.0,338452,338452,1
2777,1318,1967,1.0,338452,338452,1
2778,1319,1329,0.238479,184871,184871,1
2779,1321,1637,1.0,99507,99507,1
2780,1321,1654,1.0,6199,6199,1
2781,1321,1668,1.0,333260,333260,1
2782,1322,1822,0.739004,315929,315929,1
2783,1323,1940,0.47184,209162,209162,1
2784,1324,1527,1.0,138965,138965,1
2785,1324,1828,1.0,138965,138965,1
2786,1325,1440,1.0,177859,177859,1
2787,1325,1568,1.0,115588,115588,1
2788,1325,1718,1.0,6516,6516,1
2789,1328,1337,1.0,34174,34174,1
2790,1328,1413,0.800674,92937,92937,1
2791,1328,1433,1.0,92937,92937,1
2792,1328,1835,1.0,34174,34174,1
2793,1328,1933,1.0,34174,34174,1
2794,1328,1944,1.0,34174,34174,1
2795,1330,1405,1.0,196556,196556,1
2796,1330,1509,1.0,82027,82027,1
2797,1330,1995,0.23244,216695,216695,1
2798,1332,1353,0.395966,322787,322787,1
2799,1332,1398,1.0,322787,322787,1
2800,1332,1401,1.0,322787,322787,1
2801,1332,1752,1.0,322787,322787,1
2802,1332,1993,1.0,322787,322787,1
2803,1333,1409,0.221055,216889,216889,1
2804,1333,1417,0.221055,146929,146929,1
2805,1333,1846,0.221055,146929,146929,1
2806,1334,1385,1.0,59209,59209,1
2807,1334,1806,1.0,59209,59209,1
2808,1335,1674,1.0,36213,36213,1
2809,1336,1540,0.389813,318217,318217,1
