,ibd_lengths,ibd_nodes
128,88784.0,376329
129,1000000.0,328438
130,1000000.0,112864
131,1000000.0,112864
132,1000000.0,7683
133,1000000.0,138965
134,1000000.0,138965
135,1000000.0,18389
136,1000000.0,48787
137,1000000.0,3271
138,1000000.0,9752
139,1000000.0,10174
140,199425.0,365045
141,1000000.0,365045
142,986259.0,365045
143,1000000.0,365045
144,1000000.0,365045
145,1000000.0,365045
146,986259.0,365045
147,1000000.0,5940
148,1000000.0,23446
149,1000000.0,56891
150,1000000.0,3814
151,1000000.0,4860
152,1000000.0,7505
153,451127.0,278708
154,451127.0,278708
155,1000000.0,59665
156,788237.0,269876
157,1000000.0,9553
158,1000000.0,105877
159,1000000.0,105877
160,1000000.0,2538
161,1000000.0,247509
162,213649.0,247509
163,213649.0,247509
164,1000000.0,109628
165,1000000.0,79578
166,1000000.0,79578
167,1000000.0,261184
168,1000000.0,261184
169,154645.0,235200
170,1000000.0,143302
171,1000000.0,235200
172,349879.0,235200
173,1000000.0,235200
174,1000000.0,81943
175,1000000.0,81943
176,1000000.0,81943
177,395677.0,217385
178,395677.0,217385
179,1000000.0,217385
180,395677.0,217385
181,1000000.0,125828
182,1000000.0,199156
183,1000000.0,124555
184,1000000.0,124555
185,1000000.0,67204
186,1000000.0,57097
187,462058.0,185612
188,537942.0,242894
189,462058.0,185612
190,537942.0,242894
191,537942.0,242894
192,537942.0,199840
193,537942.0,242894
194,1000000.0,22326
195,537942.0,242894
196,814725.0,22845
197,814725.0,197852
198,814725.0,197852
199,814725.0,109153
200,185275.0,247751
201,814725.0,109153
202,814725.0,109153
203,1000000.0,6291
204,814725.0,197852
205,888218.0,192103
206,1000000.0,221908
207,888218.0,192103
208,1000000.0,43272
209,1000000.0,6841
210,1000000.0,57362
211,1000000.0,14341
212,123473.0,349761
213,501454.0,325345
214,1000000.0,98445
215,124852.0,349761
216,124852.0,349761
217,852888.0,281558
218,147112.0,322909
219,852888.0,281558
220,147112.0,322909
221,852888.0,125042
222,147112.0,322909
223,147112.0,226451
224,852888.0,322909
225,852888.0,96984
226,147112.0,322909
227,852888.0,281558
228,147112.0,322909
229,852888.0,96984
230,147112.0,322909
231,852888.0,125042
232,147112.0,322909
233,852888.0,89432
234,147112.0,322909
235,1000000.0,114959
236,1000000.0,75827
237,1000000.0,29179
238,1000000.0,194306
239,1000000.0,281558
240,1000000.0,322909
241,1000000.0,281558
242,1000000.0,18164
243,1000000.0,281558
244,1000000.0,281558
245,1000000.0,281558
246,591952.0,64909
247,353301.0,131842
248,353301.0,131842
249,353301.0,61747
250,591952.0,102412
251,591952.0,102412
252,1000000.0,282101
253,1000000.0,20235
254,1000000.0,4487
255,1000000.0,2243
256,1000000.0,223367
257,603059.0,318717
258,603059.0,318717
259,603059.0,318717
260,114880.0,318717
261,1000000.0,31798
262,603059.0,318717
263,1000000.0,57164
264,1000000.0,3217
265,1000000.0,179530
266,1000000.0,27333
267,1000000.0,347274
268,1000000.0,122266
269,106303.0,347274
270,395331.0,347274
271,529578.0,347274
272,801692.0,347274
273,1000000.0,347274
274,1000000.0,57052
275,546137.0,186896
276,1000000.0,186896
277,1000000.0,230084
278,647548.0,230084
279,510489.0,230084
280,1000000.0,230084
281,1000000.0,5052
282,1000000.0,230084
283,250209.0,177800
284,60722.0,134216
285,60722.0,134216
286,60722.0,172612
287,939278.0,95346
288,939278.0,293059
289,60722.0,143314
290,740177.0,129469
291,1000000.0,248899
292,362413.0,278654
293,362413.0,278654
294,1000000.0,123261
295,1000000.0,248899
296,1000000.0,69028
297,1000000.0,137409
298,362413.0,278654
299,1000000.0,137409
300,1000000.0,44793
301,979242.0,277795
302,1000000.0,277795
303,1000000.0,17878
304,1000000.0,277795
305,1000000.0,277795
306,225114.0,277795
307,1000000.0,55354
308,1000000.0,94743
309,1000000.0,207905
310,1000000.0,207905
311,1000000.0,207905
312,389813.0,318217
313,389813.0,318217
314,389813.0,318217
315,389813.0,318217
316,389813.0,318217
317,389813.0,318217
318,1000000.0,46151
319,389813.0,318217
320,1000000.0,46151
321,319901.0,318217
322,1000000.0,136759
323,1000000.0,41995
324,333972.0,294842
325,1000000.0,5596
326,397805.0,294842
327,333972.0,294842
328,1000000.0,294842
329,1000000.0,158341
330,214664.0,278040
331,362690.0,339933
332,637310.0,124603
333,124171.0,112055
334,159220.0,197294
335,159220.0,197294
336,1000000.0,229655
337,1000000.0,60444
338,1000000.0,111004
339,1000000.0,303333
340,881203.0,350306
341,1000000.0,303333
342,1000000.0,303333
343,1000000.0,111004
344,204335.0,334456
345,1000000.0,96940
346,1000000.0,142697
347,867918.0,248333
348,867918.0,29574
349,264618.0,55797
350,735382.0,28155
351,264618.0,17659
352,735382.0,64517
353,504080.0,249630
354,242703.0,249630
355,504080.0,249630
356,504080.0,219107
357,504080.0,249630
358,504080.0,226305
359,1000000.0,10769
360,604034.0,356520
361,785364.0,255326
362,1000000.0,255326
363,1000000.0,255326
364,1000000.0,281558
365,1000000.0,322909
366,1000000.0,281558
367,1000000.0,194306
368,1000000.0,281558
369,1000000.0,281558
370,1000000.0,281558
371,1000000.0,80099
372,1000000.0,265033
373,577354.0,278040
374,111587.0,297183
375,1000000.0,249255
376,1000000.0,297183
377,1000000.0,249255
378,1000000.0,104313
379,1000000.0,104313
380,320687.0,266452
381,1000000.0,266452
382,1000000.0,104313
383,320687.0,266452
384,1000000.0,266452
385,1000000.0,214856
386,259823.0,23335
387,1000000.0,221529
388,1000000.0,215778
389,1000000.0,91459
390,1000000.0,91459
391,1000000.0,91459
392,1000000.0,91459
393,199425.0,365045
394,1000000.0,365045
395,986259.0,365045
396,1000000.0,365045
397,1000000.0,365045
398,1000000.0,365045
399,986259.0,365045
400,419269.0,127822
401,1000000.0,88951
402,1000000.0,88598
403,839237.0,251997
404,839237.0,251997
405,232019.0,84701
406,767981.0,119222
407,232019.0,84701
408,494032.0,195309
409,505968.0,154042
410,505968.0,314166
411,505968.0,154042
412,1000000.0,9060
413,505968.0,314166
414,494032.0,195309
415,505968.0,154042
416,1000000.0,180064
417,1000000.0,180064
418,1000000.0,180064
419,1000000.0,6057
420,1000000.0,328527
421,43812.0,342464
422,1000000.0,258103
423,552586.0,277716
424,1000000.0,82748
425,1000000.0,258103
426,1000000.0,258103
427,43812.0,342464
428,1000000.0,258103
429,1000000.0,182894
430,1000000.0,182894
431,1000000.0,27222
432,1000000.0,102934
433,1000000.0,369906
434,1000000.0,118118
435,1000000.0,215778
436,1000000.0,215778
437,1000000.0,215778
438,1000000.0,215778
439,1000000.0,102412
440,1000000.0,102412
441,1000000.0,56547
442,1000000.0,220438
443,1000000.0,56547
444,1000000.0,55797
445,1000000.0,53242
446,1000000.0,105400
447,1000000.0,115573
448,1000000.0,115573
449,1000000.0,115573
450,1000000.0,115573
451,1000000.0,105400
452,775828.0,308034
453,1000000.0,298861
454,1000000.0,308034
455,644725.0,308034
456,1000000.0,308034
457,1000000.0,298861
458,11666.0,341115
459,11666.0,341115
460,1000000.0,197102
461,1000000.0,317254
462,1000000.0,232628
463,1000000.0,317254
464,1000000.0,317254
465,1000000.0,317254
466,1000000.0,232628
467,1000000.0,317254
468,546137.0,186896
469,1000000.0,186896
470,1000000.0,282535
471,1000000.0,264722
472,1000000.0,303333
473,881203.0,350306
474,1000000.0,303333
475,1000000.0,303333
476,1000000.0,71574
477,1000000.0,197852
478,1000000.0,197852
479,1000000.0,109153
480,1000000.0,109153
481,1000000.0,109153
482,814725.0,22845
483,1000000.0,197852
484,137454.0,342314
485,137454.0,342314
486,1000000.0,38185
487,1000000.0,29535
488,779633.0,187652
489,1000000.0,29535
490,347800.0,52876
491,1000000.0,221624
492,1000000.0,161898
493,1000000.0,216695
494,1000000.0,82027
495,1000000.0,196556
496,1000000.0,52876
497,232440.0,216695
498,938273.0,127749
499,249716.0,343335
500,1000000.0,10331
501,978629.0,213585
502,1000000.0,13435
503,1000000.0,114959
504,1000000.0,114959
505,506126.0,261285
506,1000000.0,11137
507,494032.0,195309
508,1000000.0,20044
509,525932.0,296577
510,1000000.0,212920
511,1000000.0,257372
512,1000000.0,58441
513,1000000.0,257372
514,1000000.0,257372
515,1000000.0,257372
516,1000000.0,287099
517,1000000.0,224435
518,88135.0,267882
519,1000000.0,323102
520,1000000.0,165127
521,1000000.0,165127
522,1000000.0,224435
523,1000000.0,323102
524,1000000.0,322021
525,1000000.0,322021
526,1000000.0,322021
527,1000000.0,235708
528,1000000.0,322021
529,42845.0,324665
530,214170.0,313002
531,42845.0,312959
532,214170.0,270519
533,42845.0,312959
534,42845.0,276007
535,1000000.0,69472
536,111587.0,297183
537,111587.0,146901
538,111587.0,297183
539,888413.0,21653
540,682537.0,287268
541,682537.0,287268
542,682537.0,287268
543,682537.0,287268
544,1000000.0,138670
545,389813.0,318217
546,682537.0,318217
547,389813.0,318217
548,319901.0,287268
549,1000000.0,296399
550,1000000.0,159544
551,1000000.0,81280
552,1000000.0,296399
553,1000000.0,198271
554,1000000.0,13297
555,1000000.0,200732
556,1000000.0,224111
557,1000000.0,375741
558,1000000.0,160371
559,1000000.0,197105
560,1000000.0,294727
561,72344.0,197105
562,689069.0,168281
563,310931.0,177800
564,310931.0,293059
565,689069.0,168281
566,1000000.0,3908
567,1000000.0,203355
568,1000000.0,2951
569,1000000.0,74966
570,1000000.0,75891
571,1000000.0,5645
572,1000000.0,3351
573,1000000.0,3351
574,1000000.0,31370
575,1000000.0,266482
576,1000000.0,221933
577,1000000.0,31370
578,945633.0,313439
579,945633.0,313439
580,1000000.0,211287
581,945633.0,313439
582,1000000.0,51131
583,1000000.0,197852
584,1000000.0,197852
585,1000000.0,197852
586,814725.0,197852
587,1000000.0,3636
588,1000000.0,133052
589,442936.0,162184
590,1000000.0,84994
591,247093.0,134751
592,65608.0,232311
593,65608.0,232311
594,247093.0,134751
595,887456.0,40198
596,1000000.0,207905
597,1000000.0,207905
598,1000000.0,207905
599,43812.0,342464
600,43812.0,342464
601,43812.0,342464
602,43812.0,342464
603,1000000.0,28645
604,43812.0,342464
605,328897.0,181091
606,881203.0,350306
607,1000000.0,165643
608,1000000.0,165643
609,1000000.0,303333
610,1000000.0,6442
611,213649.0,126932
612,213649.0,126932
613,1000000.0,247509
614,839237.0,251997
615,839237.0,251997
616,1000000.0,3386
617,1000000.0,166782
618,1000000.0,262089
619,992590.0,341729
620,1000000.0,244730
621,1000000.0,244730
622,1000000.0,160484
623,1000000.0,244730
624,1000000.0,160484
625,1000000.0,244730
626,522886.0,238062
627,522886.0,202784
628,1000000.0,75373
629,612745.0,378245
630,612745.0,378245
631,612745.0,151431
632,612745.0,378245
633,612745.0,378245
634,612745.0,378245
635,1000000.0,75891
636,1000000.0,75891
637,1000000.0,75891
638,856429.0,362265
639,1000000.0,57362
640,1000000.0,121073
641,1000000.0,121073
642,552586.0,277716
643,1000000.0,258103
644,1000000.0,207534
645,1000000.0,86836
646,43812.0,342464
647,1000000.0,207534
648,1000000.0,3482
649,1000000.0,140253
650,1000000.0,140253
651,1000000.0,140253
652,1000000.0,220438
653,1000000.0,26041
654,1000000.0,14261
655,1000000.0,273292
656,1000000.0,273292
657,1000000.0,322021
658,1000000.0,273292
659,1000000.0,345769
660,1000000.0,257372
661,1000000.0,23980
662,1000000.0,85911
663,1000000.0,85911
664,1000000.0,72939
665,1000000.0,5216
666,214380.0,46585
667,1000000.0,19677
668,1000000.0,19677
669,214380.0,46585
670,214380.0,46585
671,232570.0,243386
672,1000000.0,212434
673,1000000.0,34924
674,232570.0,243386
675,1000000.0,45893
676,1000000.0,23898
677,1000000.0,244730
678,1000000.0,216775
679,1000000.0,244730
680,1000000.0,216775
681,167382.0,335696
682,1000000.0,5682
683,483919.0,216320
684,167382.0,335696
685,1000000.0,216465
686,1000000.0,263128
687,1000000.0,216465
688,1000000.0,216465
689,1000000.0,216465
690,1000000.0,216465
691,1000000.0,150385
692,1000000.0,236055
693,1000000.0,236055
694,1000000.0,230763
695,1000000.0,230763
696,1000000.0,230763
697,1000000.0,197852
698,1000000.0,197852
699,1000000.0,197852
700,814725.0,197852
701,1000000.0,51131
702,1000000.0,87948
703,1000000.0,113026
704,586134.0,142149
705,1000000.0,47639
706,1000000.0,164507
707,762296.0,291124
708,1000000.0,14789
709,76676.0,46056
710,947508.0,338605
711,1000000.0,23601
712,1000000.0,322909
713,1000000.0,125042
714,1000000.0,281558
715,1000000.0,125042
716,1000000.0,35664
717,1000000.0,125042
718,1000000.0,11302
719,1000000.0,274785
720,192628.0,274785
721,142346.0,199011
722,1000000.0,199011
723,1000000.0,125133
724,739612.0,199011
725,1000000.0,322605
726,1000000.0,202886
727,1000000.0,352724
728,1000000.0,202886
729,578241.0,322605
730,1000000.0,6654
731,281609.0,250333
732,1000000.0,35647
733,1000000.0,250333
734,1000000.0,290565
735,1000000.0,290565
736,1000000.0,290565
737,1000000.0,290565
738,1000000.0,65309
739,1000000.0,216889
740,740496.0,281902
741,740496.0,281902
742,221055.0,216889
743,1000000.0,72303
744,307080.0,216889
745,307080.0,216889
746,478184.0,343275
747,521816.0,367784
748,478184.0,160597
749,401417.0,367784
750,521816.0,10424
751,1000000.0,9866
752,1000000.0,4542
753,570655.0,267743
754,1000000.0,123492
755,901185.0,123492
756,570655.0,209162
757,1000000.0,143228
758,1000000.0,168586
759,1000000.0,143228
760,1000000.0,143228
761,1000000.0,322909
762,1000000.0,322909
763,1000000.0,322909
764,1000000.0,322909
765,1000000.0,322909
766,1000000.0,128682
767,1000000.0,180046
768,1000000.0,128682
769,647548.0,213614
770,510489.0,185876
771,1000000.0,107317
772,1000000.0,230084
773,1000000.0,185876
774,1000000.0,10942
775,1000000.0,10431
776,1000000.0,10431
777,770648.0,113895
778,1000000.0,314166
779,1000000.0,74732
780,505968.0,154042
781,1000000.0,314166
782,1000000.0,4938
783,796003.0,34402
784,203997.0,148386
785,1000000.0,82292
786,259038.0,132869
787,1000000.0,56681
788,1000000.0,132869
789,242703.0,227120
790,1000000.0,7138
791,1000000.0,249630
792,1000000.0,7138
793,1000000.0,249630
794,775828.0,308034
795,775828.0,271865
796,420553.0,271865
797,775828.0,271865
798,775828.0,308034
799,224172.0,114636
800,224172.0,114636
801,11666.0,341115
802,11666.0,341115
803,1000000.0,35519
804,1000000.0,103382
805,814725.0,109153
806,1000000.0,197852
807,167382.0,335696
808,832618.0,143974
809,167382.0,335696
810,1000000.0,100369
811,1000000.0,282101
812,1000000.0,282101
813,158037.0,213614
814,647548.0,213614
815,307482.0,266457
816,647548.0,230084
817,647548.0,213614
818,1000000.0,34679
819,1000000.0,131842
820,1000000.0,347274
821,106303.0,121150
822,395331.0,318160
823,529578.0,121150
824,801692.0,318160
825,1000000.0,195878
826,1000000.0,156438
827,1000000.0,95191
828,982665.0,238204
829,17335.0,351448
830,1000000.0,317882
831,281373.0,133823
832,1000000.0,263128
833,1000000.0,4651
834,1000000.0,10918
835,1000000.0,59209
836,1000000.0,59209
837,1000000.0,156219
838,1000000.0,378245
839,1000000.0,249859
840,1000000.0,249859
841,1000000.0,249859
842,413866.0,232311
843,413866.0,232311
844,586134.0,142149
845,413866.0,232311
846,413866.0,232311
847,586134.0,164507
848,1000000.0,308034
849,644725.0,308034
850,1000000.0,308034
851,1000000.0,30422
852,11666.0,341115
853,11666.0,341115
854,242703.0,227120
855,242703.0,249630
856,402279.0,375968
857,242703.0,227120
858,402279.0,375968
859,242703.0,249630
860,1000000.0,10527
861,1000000.0,11308
862,1000000.0,360636
863,1000000.0,360636
864,1000000.0,369756
865,1000000.0,153144
866,1000000.0,85651
867,954845.0,45945
868,45155.0,101369
869,954845.0,45945
870,1000000.0,2216
871,645930.0,303861
872,154645.0,235200
873,845355.0,303861
874,845355.0,303861
875,154645.0,111095
876,845355.0,144020
877,845355.0,303861
878,154645.0,111095
879,845355.0,303861
880,1000000.0,278253
881,1000000.0,197764
882,1000000.0,122817
883,1000000.0,122817
884,1000000.0,212639
885,355275.0,172208
886,807372.0,109722
887,1000000.0,97235
888,362413.0,278654
889,362413.0,278654
890,1000000.0,248899
891,1000000.0,248899
892,1000000.0,248899
893,1000000.0,248899
894,362413.0,278654
895,1000000.0,248899
896,1000000.0,118345
897,1000000.0,72098
898,1000000.0,369756
899,552586.0,277716
900,552586.0,277716
901,552586.0,277716
902,552586.0,277716
903,1000000.0,301826
904,1000000.0,319059
905,452221.0,30797
906,1000000.0,319059
907,435928.0,352045
908,1000000.0,30797
909,1000000.0,19831
910,507241.0,203257
911,1000000.0,38078
912,369243.0,11840
913,1000000.0,216417
914,1000000.0,216417
915,1000000.0,176465
916,887568.0,145452
917,1000000.0,36565
918,1000000.0,100427
919,1000000.0,246480
920,1000000.0,194494
921,1000000.0,194494
922,1000000.0,112456
923,781873.0,310641
924,781873.0,310641
925,1000000.0,331904
926,1000000.0,331904
927,1000000.0,223367
928,1000000.0,32529
929,1000000.0,339052
930,1000000.0,339052
931,315102.0,289725
932,564072.0,125919
933,315102.0,289725
934,462058.0,185612
935,537942.0,242894
936,462058.0,185612
937,537942.0,242894
938,537942.0,242894
939,537942.0,199840
940,537942.0,242894
941,1000000.0,57097
942,537942.0,242894
943,1000000.0,23266
944,1000000.0,50804
945,1000000.0,38921
946,702358.0,357345
947,1000000.0,38921
948,801632.0,78511
949,1000000.0,148481
950,268059.0,377022
951,1000000.0,33807
952,789794.0,293647
953,789794.0,210315
954,789794.0,331892
955,210206.0,179088
956,210206.0,179088
957,1000000.0,115573
958,1000000.0,115573
959,1000000.0,115573
960,1000000.0,115573
961,1000000.0,105400
962,1000000.0,21713
963,1000000.0,9323
964,1000000.0,3078
965,1000000.0,293647
966,1000000.0,331892
967,1000000.0,74658
968,1000000.0,7540
969,1000000.0,74658
970,1000000.0,165042
971,1000000.0,165042
972,1000000.0,15528
973,1000000.0,32560
974,1000000.0,4426
975,1000000.0,29235
976,1000000.0,139653
977,1000000.0,101888
978,1000000.0,277285
979,1000000.0,4827
980,1000000.0,5814
981,1000000.0,34784
982,1000000.0,200727
983,1000000.0,200727
984,1000000.0,5814
985,1000000.0,200727
986,1000000.0,200727
987,1000000.0,220975
988,1000000.0,220975
989,1000000.0,32160
990,767430.0,308137
991,232570.0,243386
992,335649.0,308137
993,232570.0,243386
994,200633.0,308137
995,1000000.0,5202
996,160465.0,244611
997,1000000.0,72939
998,1000000.0,91152
999,1000000.0,56598
1000,1000000.0,126611
1001,1000000.0,126611
1002,1000000.0,119020
1003,191479.0,32628
1004,191479.0,32628
1005,1000000.0,307893
1006,1000000.0,27919
1007,1000000.0,27919
1008,702358.0,357345
1009,1000000.0,6837
1010,801632.0,78511
1011,1000000.0,148481
1012,1000000.0,15384
1013,1000000.0,68354
1014,1000000.0,80306
1015,1000000.0,58325
1016,1000000.0,3098
1017,1000000.0,67654
1018,1000000.0,50686
1019,917020.0,295226
1020,659261.0,295226
1021,740962.0,50686
1022,1000000.0,131842
1023,1000000.0,78907
1024,1000000.0,78907
1025,1000000.0,246356
1026,1000000.0,246356
1027,830329.0,283222
1028,169671.0,175431
1029,830329.0,246349
1030,169671.0,277241
1031,169671.0,354763
1032,169671.0,175431
1033,1000000.0,7895
1034,1000000.0,58115
1035,1000000.0,139941
1036,1000000.0,103224
1037,570655.0,267743
1038,1000000.0,123492
1039,901185.0,123492
1040,570655.0,209162
1041,540698.0,217852
1042,1000000.0,339052
1043,1000000.0,339052
1044,845588.0,225688
1045,845588.0,206961
1046,845588.0,206961
1047,845588.0,206961
1048,154412.0,313926
1049,845588.0,136519
1050,1000000.0,7255
1051,154412.0,177832
1052,1000000.0,4495
1053,1000000.0,157391
1054,1000000.0,213554
1055,1000000.0,213554
1056,1000000.0,287099
1057,88135.0,287099
1058,1000000.0,323102
1059,1000000.0,287099
1060,1000000.0,287099
1061,1000000.0,287099
1062,1000000.0,323102
1063,1000000.0,307893
1064,1000000.0,307893
1065,1000000.0,51176
1066,1000000.0,51176
1067,1000000.0,51176
1068,1000000.0,3959
1069,1000000.0,65404
1070,1000000.0,120664
1071,1000000.0,3778
1072,1000000.0,376059
1073,1000000.0,120664
1074,1000000.0,267358
1075,1000000.0,267358
1076,1000000.0,267358
1077,1000000.0,16100
1078,1000000.0,324441
1079,1000000.0,267358
1080,1000000.0,99705
1081,32246.0,267358
1082,1000000.0,315111
1083,1000000.0,80646
1084,1000000.0,172612
1085,1000000.0,143314
1086,1000000.0,172612
1087,1000000.0,143314
1088,1000000.0,66119
1089,525932.0,296577
1090,1000000.0,245106
1091,1000000.0,245106
1092,92429.0,362006
1093,1000000.0,245106
1094,1000000.0,245106
1095,92429.0,362006
1096,1000000.0,281558
1097,1000000.0,10170
1098,1000000.0,125042
1099,1000000.0,96984
1100,636279.0,328577
1101,1000000.0,286569
1102,1000000.0,286569
1103,857113.0,245927
1104,1000000.0,286569
1105,1000000.0,50804
1106,1000000.0,14167
1107,1000000.0,14167
1108,1000000.0,82327
1109,516081.0,146710
1110,1000000.0,378245
1111,1000000.0,249859
1112,1000000.0,249859
1113,1000000.0,249859
1114,1000000.0,354877
1115,1000000.0,354877
1116,1000000.0,153234
1117,1000000.0,7080
1118,1000000.0,359259
1119,1000000.0,2036
1120,1000000.0,70737
1121,1000000.0,70737
1122,1000000.0,3073
1123,1000000.0,15750
1124,1000000.0,192364
1125,1000000.0,44337
1126,1000000.0,192364
1127,1000000.0,331892
1128,1000000.0,68987
1129,568219.0,201821
1130,200633.0,201821
1131,767430.0,308137
1132,1000000.0,134486
1133,1000000.0,134486
1134,1000000.0,267358
1135,1000000.0,324441
1136,1000000.0,134486
1137,1000000.0,267358
1138,32246.0,134486
1139,418182.0,197761
1140,1000000.0,256820
1141,1000000.0,375741
1142,1000000.0,146683
1143,1000000.0,64670
1144,1000000.0,146683
1145,1000000.0,2537
1146,1000000.0,148618
1147,1000000.0,153234
1148,1000000.0,359259
1149,1000000.0,15599
1150,1000000.0,51156
1151,725745.0,256456
1152,1000000.0,132034
1153,362413.0,278654
1154,362413.0,278654
1155,362413.0,278654
1156,362413.0,278654
1157,1000000.0,65122
1158,362413.0,278654
1159,1000000.0,62962
1160,1000000.0,74658
1161,1000000.0,11502
1162,1000000.0,244730
1163,1000000.0,216775
1164,1000000.0,244730
1165,1000000.0,216775
1166,88135.0,267882
1167,1000000.0,323102
1168,1000000.0,224435
1169,1000000.0,224435
1170,1000000.0,108760
1171,1000000.0,323102
1172,167376.0,60389
1173,767560.0,159104
1174,1000000.0,184255
1175,1000000.0,184255
1176,850338.0,327538
1177,1000000.0,5745
1178,1000000.0,85201
1179,979242.0,277795
1180,1000000.0,277795
1181,1000000.0,44793
1182,1000000.0,277795
1183,1000000.0,277795
1184,225114.0,277795
1185,1000000.0,55354
1186,1000000.0,177859
1187,1000000.0,241862
1188,1000000.0,53303
1189,1000000.0,177859
1190,1000000.0,115588
1191,1000000.0,53303
1192,1000000.0,249630
1193,1000000.0,7138
1194,1000000.0,249630
1195,181485.0,190815
1196,181485.0,190815
1197,1000000.0,10598
1198,1000000.0,267358
1199,1000000.0,324441
1200,1000000.0,17215
1201,1000000.0,267358
1202,32246.0,10598
1203,1000000.0,343275
1204,1000000.0,180046
1205,1000000.0,7513
1206,1000000.0,7461
1207,1000000.0,7690
1208,156471.0,21381
1209,1000000.0,55477
1210,1000000.0,120664
1211,1000000.0,65404
1212,1000000.0,376059
1213,1000000.0,120664
1214,1000000.0,182767
1215,1000000.0,45280
1216,1000000.0,92057
1217,682537.0,287268
1218,389813.0,318217
1219,1000000.0,318217
1220,389813.0,318217
1221,319901.0,182767
1222,214380.0,46585
1223,672026.0,367695
1224,214380.0,46585
1225,1000000.0,2239
1226,1000000.0,17705
1227,1000000.0,72694
1228,1000000.0,153971
1229,1000000.0,221205
1230,1000000.0,221205
1231,840780.0,253147
1232,653164.0,103122
1233,840780.0,253147
1234,1000000.0,246354
1235,1000000.0,103122
1236,1000000.0,51769
1237,1000000.0,174368
1238,1000000.0,244559
1239,1000000.0,244559
1240,1000000.0,157914
1241,1000000.0,81987
1242,114880.0,113997
1243,603059.0,318717
1244,1000000.0,113997
1245,603059.0,318717
1246,1000000.0,4485
1247,238816.0,268088
1248,1000000.0,92020
1249,1000000.0,266482
1250,1000000.0,221933
1251,1000000.0,3020
1252,945633.0,313439
1253,945633.0,313439
1254,1000000.0,211287
1255,945633.0,313439
1256,630757.0,4040
1257,588376.0,347739
1258,689239.0,323212
1259,758624.0,347846
1260,280129.0,347846
1261,758624.0,347846
1262,1000000.0,89449
1263,758624.0,347846
1264,1000000.0,269195
1265,241376.0,327780
1266,241376.0,327780
1267,1000000.0,9590
1268,1000000.0,3659
1269,1000000.0,132543
1270,1000000.0,96836
1271,1000000.0,204170
1272,1000000.0,7778
1273,1000000.0,74677
1274,1000000.0,74677
1275,1000000.0,144036
1276,1000000.0,7778
1277,1000000.0,153971
1278,1000000.0,221205
1279,1000000.0,221205
1280,689239.0,347846
1281,210744.0,347846
1282,689239.0,347846
1283,689239.0,323212
1284,689239.0,347846
1285,689239.0,323212
1286,1000000.0,7000
